logFC	logCPM	PValue	FDR
YPK_0490	-0.983831769910181	8.26366046799465	0.184275679337266	0.884727729740586
YPK_3179	-3.78658103045111	6.55091361396808	0.184695692159294	0.884727729740586
YPK_1952	-3.78662423718647	6.55091361396808	0.185132621440737	0.884727729740586
YPK_1094	-1.68673533456941	7.60619373450337	0.185200491610686	0.884727729740586
YPK_3993	-3.80157389014642	6.55308230923752	0.185609515269599	0.884727729740586
YPK_2593	-3.80157670346855	6.55308230923752	0.185629566186906	0.884727729740586
YPK_4002	-3.80158170348015	6.55308230923752	0.185665211231398	0.884727729740586
YPK_2405	-3.80158441633114	6.55308230923752	0.185684556109928	0.884727729740586
YPK_2255	-3.80158581246334	6.55308230923752	0.185694513057939	0.884727729740586
YPK_0754	-3.80159401727103	6.55308230923752	0.185753046956576	0.884727729740586
YPK_1132	-0.352170173929453	12.6508040632082	0.186006804969231	0.884727729740586
YPK_3717	-1.19862663856307	7.64427909854427	0.186060184861392	0.884727729740586
YPK_3603	-1.36218050779812	7.5927257719339	0.186194040119651	0.884727729740586
YPK_1882	-1.42828219493644	7.76915696810727	0.18623683912378	0.884727729740586
YPK_4028	-1.27313050985143	7.67688202278309	0.186900109827628	0.884727729740586
YPK_1061	2.10395291580043	7.25502192491251	0.186935098180852	0.884727729740586
YPK_0378	-0.941128965736267	9.60714639109531	0.187778913328569	0.884727729740586
YPK_1072	1.27500909497121	7.58578250628515	0.18930623354537	0.884727729740586
YPK_0835	2.36465611808011	6.96491893414206	0.189406332425299	0.884727729740586
YPK_2482	-1.49107788727676	7.19384707936168	0.189715598420333	0.884727729740586
YPK_1622	3.90125997845586	6.67434473265001	0.192615716765094	0.884727729740586
YPK_1832	3.90126022566712	6.67434473265001	0.192719637021501	0.884727729740586
YPK_0428	0.644529351791028	8.98995708908508	0.192795839988286	0.884727729740586
YPK_3322	3.90005355893415	6.67411824222916	0.19285490210707	0.884727729740586
YPK_1106	3.90126074626674	6.67434473265001	0.192938848572375	0.884727729740586
YPK_1405	3.88562310591501	6.67146251181977	0.192966189108943	0.884727729740586
YPK_1860	3.9012610191003	6.67434473265001	0.193053931162718	0.884727729740586
YPK_1420	3.88561878691968	6.67146251181977	0.19309662373511	0.884727729740586
YPK_0081	2.41593215203813	6.95395475377251	0.193193280495944	0.884727729740586
YPK_3664	3.90126137367388	6.67434473265001	0.19320369726914	0.884727729740586
YPK_0650	3.88561318196969	6.67146251181977	0.193266153087651	0.884727729740586
YPK_2503	3.90005345125773	6.67411824222916	0.1932796696784	0.884727729740586
YPK_3568	3.36767181473695	6.51201499613004	0.193320566693247	0.884727729740586
YPK_1915	3.90126180874643	6.67434473265001	0.193387782365757	0.884727729740586
YPK_4177	-0.768483349306461	8.70587100276284	0.193459824637876	0.884727729740586
YPK_1631	3.90005339910123	6.67411824222916	0.193486137950718	0.884727729740586
YPK_2524	0.798652614362817	8.3068955954706	0.193585022511634	0.884727729740586
YPK_0257	3.36768294517578	6.51201499613004	0.193588396645017	0.884727729740586
YPK_3878	3.88498771089465	6.67134929996234	0.19380450889804	0.884727729740586
YPK_2853	3.88498101214239	6.67134929996234	0.19400063909581	0.884727729740586
YPK_2557	3.88497356810482	6.67134929996234	0.194219048241311	0.884727729740586
YPK_0661	-1.51413309546734	7.19608480724547	0.194338014705556	0.884727729740586
YPK_1614	3.88496400718173	6.67134929996234	0.194500276813552	0.884727729740586
YPK_1374	3.88495445103394	6.67134929996234	0.194782165367454	0.884727729740586
YPK_0596	3.91570698793748	6.67700131759064	0.195521860029007	0.884727729740586
YPK_1167	3.91571069934347	6.67700131759064	0.195632613010304	0.884727729740586
YPK_1956	3.91571085491381	6.67700131759064	0.195637258153163	0.884727729740586
YPK_2127	3.91571101022526	6.67700131759064	0.195641895785279	0.884727729740586
YPK_2186	3.91571301768189	6.67700131759064	0.195701858575071	0.884727729740586
YPK_0146	3.91571571387357	6.67700131759064	0.195782451545658	0.884727729740586
YPK_3366	3.91572183164867	6.67700131759064	0.195965565947327	0.884727729740586
YPK_2713	3.91572258260086	6.67700131759064	0.195988066614402	0.884727729740586
YPK_2539	3.91572384482862	6.67700131759064	0.196025898152	0.884727729740586
YPK_0859	-0.466637971453113	10.2452056611118	0.196242600783419	0.884727729740586
YPK_0646	3.91634163739788	6.67711459574498	0.196411005811636	0.884727729740586
YPK_0544	3.91634206780597	6.67711459574498	0.196423496173973	0.884727729740586
YPK_3986	3.91573839775407	6.67700131759064	0.196463131996763	0.884727729740586
YPK_3861	3.91573881898562	6.67700131759064	0.196475816570933	0.884727729740586
YPK_2407	3.91635078785418	6.67711459574498	0.196676891735415	0.884727729740586
YPK_2939	3.91635427783183	6.67711459574498	0.19677848951021	0.884727729740586
YPK_3886	3.91635443152998	6.67711459574498	0.196782966267241	0.884727729740586
YPK_2048	1.21719784039534	7.8533707721376	0.197239456503799	0.885586577249897
YPK_1792	1.24983372770717	7.74510225545234	0.198405945720381	0.889626659843
YPK_2359	2.37318700917942	6.96745273772782	0.199008087171409	0.889882224362405
YPK_3216	-0.73972370768686	8.55123734936331	0.199083877165616	0.889882224362405
YPK_1607	-1.38064938081646	7.46227666080155	0.199518652693498	0.889882224362405
YPK_0163	0.901684264260632	8.17106858604037	0.199626312067448	0.889882224362405
YPK_3239	1.46418899663333	7.49699478434821	0.200009767945914	0.889882224362405
YPK_1126	-2.5665340097505	7.19773469660792	0.200063449721764	0.889882224362405
YPK_3489	-0.403688955790145	10.527126233739	0.200703533906477	0.891540598018654
YPK_1702	-1.25017477565168	7.77595878369185	0.201592970242668	0.89207029942453
YPK_2035	1.31679899112849	7.63871854424659	0.201911754244216	0.89207029942453
YPK_1599	-3.76256873505304	6.54779120441733	0.202913611549243	0.89207029942453
YPK_0116	-0.989147431042743	8.33030884326603	0.202938290040995	0.89207029942453
YPK_2662	-2.40032356434945	7.08815563467332	0.203094023264775	0.89207029942453
YPK_2917	-1.64320780378585	7.25107506844215	0.203518206898869	0.89207029942453
YPK_4196	-0.598456151321953	8.91936759882291	0.203536546744574	0.89207029942453
YPK_1531	0.662875945510745	8.77834256612698	0.203884870830948	0.89207029942453
YPK_3738	1.31852906505419	7.91769010260054	0.204003509446639	0.89207029942453
YPK_2166	-2.3756591008878	7.09064570512677	0.204139123633685	0.89207029942453
YPK_3440	-0.610249806184798	9.09939565256762	0.204381190929205	0.89207029942453
YPK_2179	0.994438784502756	8.03043907204523	0.204438062380924	0.89207029942453
YPK_3014	-0.459718849128931	9.92715806339674	0.204934070954205	0.89207029942453
YPK_3243	-1.58629807520682	7.70167953200461	0.204956418247446	0.89207029942453
YPK_0642	1.43150943686794	7.65951465796613	0.204978019102498	0.89207029942453
YPK_3586	0.906655728025327	8.27710652078153	0.205101294861695	0.89207029942453
YPK_1950	-1.27223639665947	7.67964773436013	0.205530593663823	0.892773516227233
YPK_1690	1.7624409368029	7.08191031107049	0.205936830463179	0.893374858810357
YPK_2624	0.843054574010368	8.3358603407889	0.206697807656391	0.895511540703534
YPK_1323	1.74717421524165	7.08358151737993	0.207342227619	0.897138354522677
YPK_3570	0.712574661094846	8.5646350406298	0.208257160407287	0.899929905594184
YPK_4029	-0.838572999254448	8.37148087121772	0.209268330825496	0.900168699290341
YPK_2992	1.97684566107681	7.19996232617787	0.209372684048545	0.900168699290341
YPK_1601	-1.27930229278567	7.91739992624538	0.209479040607091	0.900168699290341
YPK_1855	0.291236922153266	12.3255715018058	0.209665217579885	0.900168699290341
YPK_4119	1.09993827197164	7.96365575471744	0.209921800602035	0.900168699290341
YPK_1080	-1.67808217837251	7.0655913813971	0.209931429270949	0.900168699290341
YPK_0391	-2.31059774088537	6.71591127592171	0.210739560613409	0.901914619969046
YPK_1264	-1.39910743316008	7.47875997580987	0.210879317618662	0.901914619969046
YPK_3325	1.34417949657164	8.02898019926413	0.21169926109974	0.903187672651374
YPK_4126	0.449208831825112	10.9025017392589	0.211718453241419	0.903187672651374
YPK_3816	0.987335200118928	8.21383380050455	0.212505599666441	0.90538784225702
YPK_1021	2.45666555551539	6.96286636902659	0.213482476037906	0.908389719467417
YPK_2690	1.6973726730651	7.35678882652604	0.214542138651624	0.911643660187838
YPK_3818	1.208078133766	8.33172220012225	0.21611009174662	0.911643660187838
YPK_2854	2.07456888482398	6.8258233785009	0.216473925711853	0.911643660187838
YPK_3452	0.990792472541846	8.42274679185464	0.216575585953719	0.911643660187838
YPK_2949	0.568705756049337	9.48707605102477	0.216616257973423	0.911643660187838
YPK_3477	2.33477453260144	6.95949041590929	0.216722908307132	0.911643660187838
YPK_3261	-0.805653387511386	8.42561867526848	0.216777669505343	0.911643660187838
YPK_3270	-0.806442917300006	8.5310665428475	0.217105080807131	0.911643660187838
YPK_0170	0.855598095428698	8.59259277365432	0.217280299446385	0.911643660187838
YPK_1416	-0.633997084315654	8.64018359741759	0.21737644405652	0.911643660187838
YPK_0017	-0.927836367567133	8.3619972456455	0.217549385955567	0.911643660187838
YPK_1948	4.32850332374783	6.82722328185108	0.217709792096889	0.911643660187838
YPK_2295	2.07954657350166	6.82714626970441	0.218211728524011	0.911643660187838
YPK_0505	0.896638886197944	8.23952254946374	0.218213733718077	0.911643660187838
YPK_3454	2.03854085663825	7.25351561452006	0.218346308300385	0.911643660187838
YPK_2621	-1.32137587928931	7.5712619988074	0.219161063491987	0.913901634761585
YPK_2516	1.46998004389817	7.49524943522097	0.220962198311581	0.919232608011664
YPK_0115	-1.28163487676827	7.55870907762454	0.221241104252105	0.919232608011664
YPK_2011	-2.33218678644094	6.7210349324957	0.221267727965789	0.919232608011664
YPK_3951	1.25323824895099	7.59536220904632	0.221541671715041	0.919232608011664
YPK_0540	1.87699814673552	7.15163687708753	0.222659214638646	0.921874044924711
YPK_3797	0.659863974558795	8.78619236583435	0.222937491129502	0.921874044924711
YPK_1752	4.27368485322777	6.81664601900849	0.223007300435924	0.921874044924711
YPK_0098	2.03785581731167	6.83307072821068	0.223476588097531	0.922670665709607
YPK_3802	1.25974059038762	8.00066552782908	0.223996400866341	0.923419425818547
YPK_0851	0.457352599339392	9.87183644033281	0.224211551232921	0.923419425818547
YPK_3987	1.9019372023784	7.14439962262673	0.224578933244029	0.923792011469891
YPK_3819	2.29672270286495	7.39649378833276	0.225428088017811	0.926142982299775
YPK_4228	0.797271859581617	8.47516947305104	0.226521161406257	0.929489046065528
YPK_0983	1.91259797009315	7.1401805412826	0.228100204472832	0.932606477543207
YPK_0647	0.708551130264582	8.63424902675951	0.228455135469062	0.932606477543207
YPK_0263	2.03215828692547	7.19372256725814	0.228481654164897	0.932606477543207
YPK_0739	-1.59958754370355	7.56742826081598	0.228520907404821	0.932606477543207
YPK_3823	0.565618296876227	9.96828415862933	0.228678686639791	0.932606477543207
YPK_2749	2.18869917483867	6.89707963199516	0.229174833057242	0.933488697288106
YPK_1397	-1.06692095383678	7.79796395586157	0.230233014670035	0.936655288950287
YPK_0001	1.06470983699268	8.14072827152102	0.230563993334104	0.936859295691318
YPK_2961	1.05023213265116	8.33823325529069	0.231086759452969	0.937841155152195
YPK_2699	-1.45750649869713	7.50101654462106	0.232833413873209	0.94378161443624
YPK_3361	-0.484440715079639	9.60122983748489	0.233376309949703	0.944834186883748
YPK_1976	0.959197231107427	7.99557934190613	0.235169416868531	0.950024942793322
YPK_1070	0.994073215769197	8.47226984615609	0.235582889879558	0.950024942793322
YPK_3932	-0.70868941472138	8.97997935354593	0.235607551922988	0.950024942793322
YPK_2427	-4.21721093681042	6.71324596971739	0.236187971408613	0.950024942793322
YPK_2153	1.09793284000989	7.67018341074573	0.236322405829123	0.950024942793322
YPK_1546	0.554611951141187	9.41643080501778	0.236372214435244	0.950024942793322
YPK_1935	-1.35549896370116	7.45364249713328	0.236651896720998	0.950024942793322
YPK_1258	0.775533492585973	8.51495080338934	0.237750427318617	0.953287771075607
YPK_1922	0.942098962953799	7.85790387883277	0.238440360156447	0.954906412343227
YPK_2639	-1.34274332015077	7.30087090153213	0.239093588718749	0.956374354874996
YPK_3731	0.60201318470086	8.90111582344014	0.240014875203146	0.957970576493606
YPK_0695	1.39221393909011	7.77249170254939	0.240289298799726	0.957970576493606
YPK_1270	0.785770224113746	8.11949283258229	0.240354128454781	0.957970576493606
YPK_0821	2.2785694825202	6.89544639269507	0.240925408417487	0.958267811027992
YPK_2852	1.0561445942579	8.05001728783836	0.241003205471369	0.958267811027992
YPK_2707	1.30673901440985	7.58508159103575	0.241477502127545	0.959010651306535
YPK_1136	-0.327301721464006	11.7370044669406	0.242096842387351	0.960327070397387
YPK_1342	-3.71050473411057	6.5403479406208	0.242753357344458	0.960649334236103
YPK_1665	-3.71050460734282	6.5403479406208	0.242754013417576	0.960649334236103
YPK_1857	-0.861206486455626	8.19195940390764	0.243427584210558	0.96217348450998
YPK_0458	-0.677649576686311	8.95508825156295	0.244533843561336	0.964705694388839
YPK_4009	-2.00411395924764	6.93825936698604	0.244646587965515	0.964705694388839
YPK_0666	-1.01999220211379	7.76832460877332	0.245955231406684	0.966370399453731
YPK_2648	0.589258978000717	9.36040196692796	0.24597910183101	0.966370399453731
YPK_1910	2.20230270179913	6.9010697235855	0.246665959696916	0.966370399453731
YPK_2508	2.20323398608075	6.90128115114786	0.246706304050134	0.966370399453731
YPK_3739	-0.942383808133969	8.08343643836338	0.246852040670458	0.966370399453731
YPK_0158	1.97145982317372	7.19643759259072	0.247174000814559	0.966370399453731
YPK_1429	0.405637969061934	11.0772059898913	0.247523640402373	0.966370399453731
YPK_2664	1.58277976289403	7.30973074120876	0.247563901486302	0.966370399453731
YPK_2687	0.592393247655552	9.78108942093117	0.247675866766469	0.966370399453731
YPK_1163	-1.54638874122145	7.40399793274802	0.248227918608448	0.967392916446008
YPK_1999	2.07920508352948	6.82587740602315	0.250141541727585	0.967812491769093
YPK_1868	2.07854847754087	6.8257153239759	0.250204576630021	0.967812491769093
YPK_4016	1.67950094385421	7.35604970446456	0.250926169971132	0.967812491769093
YPK_3006	1.18970870194697	7.9713115352009	0.250937083321738	0.967812491769093
YPK_0224	0.890988101247308	8.13762174108287	0.252003765480593	0.967812491769093
YPK_3573	1.10788916016824	7.94603311076897	0.252762134159789	0.967812491769093
YPK_3647	2.01959068504164	6.83042228778949	0.253281696309633	0.967812491769093
YPK_2240	-1.53508338915182	7.19979050323868	0.253707882763669	0.967812491769093
YPK_1918	-0.480144889376597	9.94220099744957	0.255294391987454	0.967812491769093
YPK_0447	-1.99928777018155	6.93727045853074	0.256150799188277	0.967812491769093
YPK_0844	-2.18221755983548	7.01168885115331	0.256307907438461	0.967812491769093
YPK_0335	-0.41731650025882	9.96914877325316	0.257204671256047	0.967812491769093
YPK_1846	1.32286653341308	7.57191790200625	0.257241541902525	0.967812491769093
YPK_0845	0.762843834547169	8.6048542042702	0.257409703644154	0.967812491769093
YPK_3991	-0.795319487929134	9.33824910459283	0.257413646380931	0.967812491769093
YPK_2669	1.20556883921546	7.71191559115557	0.25759185547031	0.967812491769093
YPK_2620	-2.60066000024962	6.80299923448896	0.257742057183842	0.967812491769093
YPK_0363	-1.98162502076783	6.93986850064746	0.258421117297985	0.967812491769093
YPK_2834	-1.98162257307623	6.93986850064746	0.258436032801813	0.967812491769093
YPK_4045	-1.98158006600233	6.93986850064746	0.258695222418031	0.967812491769093
YPK_3714	0.893695517321836	8.61406988513031	0.259401211081371	0.967812491769093
YPK_3531	0.888706858731301	7.71631750883239	0.259519599019213	0.967812491769093
YPK_1634	3.66012965868952	6.59563039472846	0.259753246138432	0.967812491769093
YPK_4135	3.66012987855988	6.59563039472846	0.259774979532034	0.967812491769093
YPK_1084	2.01858099865869	7.1889633217157	0.260016849897575	0.967812491769093
YPK_1750	-1.50361865513601	7.19229150208573	0.260059301986208	0.967812491769093
YPK_1716	3.65912974872303	6.59545625507338	0.261052889835423	0.967812491769093
YPK_2165	1.6756332557924	7.35490319267227	0.261123213770854	0.967812491769093
YPK_0176	3.64233686117783	6.59261949927587	0.2612334969326	0.967812491769093
YPK_1058	3.66785354486952	6.59693308042556	0.261753034217034	0.967812491769093
YPK_3155	3.66853365509455	6.59704919389013	0.261915320191897	0.967812491769093
YPK_3641	3.37010204374856	6.51207454775037	0.263144756151211	0.967812491769093
YPK_3653	3.37010280404026	6.51207454775037	0.263179815705081	0.967812491769093
YPK_3962	3.37010356169724	6.51207454775037	0.26321476406009	0.967812491769093
YPK_2832	3.37010546699372	6.51207454775037	0.263302694904686	0.967812491769093
YPK_3285	3.37010602409127	6.51207454775037	0.263328417667477	0.967812491769093
YPK_1686	-0.523148994405401	9.20551062308371	0.263390660055399	0.967812491769093
YPK_2004	3.37011554005409	6.51207454775037	0.263768657731795	0.967812491769093
YPK_2528	1.58242455582373	7.30977640429811	0.263986583135365	0.967812491769093
YPK_0667	0.686441933614223	8.48066590039803	0.264139909904348	0.967812491769093
YPK_2702	-1.57294330583599	7.2406650799869	0.26420932980038	0.967812491769093
YPK_2695	2.25614643621012	6.88995550346894	0.264228799499591	0.967812491769093
YPK_1969	3.37012559602366	6.51207454775037	0.264235655481439	0.967812491769093
YPK_1440	3.37013564240316	6.51207454775037	0.264704039708335	0.967812491769093
YPK_0113	3.37014567166336	6.51207454775037	0.265173462599835	0.967812491769093
YPK_0998	3.36937785227868	6.51195544498071	0.265997672605487	0.967812491769093
YPK_1111	3.36937809618126	6.51195544498071	0.266010505034604	0.967812491769093
YPK_3436	3.36937826898753	6.51195544498071	0.266019597704827	0.967812491769093
YPK_1162	3.36937834603711	6.51195544498071	0.266023652098536	0.967812491769093
YPK_1413	3.36937859506659	6.51195544498071	0.266036757105313	0.967812491769093
YPK_1805	3.36937884327385	6.51195544498071	0.266049820260052	0.967812491769093
YPK_4082	3.36937886201049	6.51195544498071	0.266050806427049	0.967812491769093
YPK_1401	2.2935230000611	6.89792841257701	0.266073710535096	0.967812491769093
YPK_0435	3.36938256157887	6.51195544498071	0.266245684179216	0.967812491769093
YPK_3046	3.36938415960619	6.51195544498071	0.266329958926028	0.967812491769093
YPK_0461	3.36938516967738	6.51195544498071	0.266383257124336	0.967812491769093
YPK_1819	3.36938628046917	6.51195544498071	0.266441897177054	0.967812491769093
YPK_0416	3.36938731416182	6.51195544498071	0.266496492639153	0.967812491769093
YPK_0468	3.36938776620137	6.51195544498071	0.266520375289348	0.967812491769093
YPK_1885	3.36938817133362	6.51195544498071	0.266541783690373	0.967812491769093
YPK_3018	3.369390054361	6.51195544498071	0.266641338267067	0.967812491769093
YPK_0905	3.3693903512335	6.51195544498071	0.266657041225258	0.967812491769093
YPK_0201	3.36939388529647	6.51195544498071	0.266844130817031	0.967812491769093
YPK_3152	-0.492351351522143	9.16403752352219	0.267144655576024	0.967812491769093
YPK_0133	3.36940045769747	6.51195544498071	0.267192837206036	0.967812491769093
YPK_4164	-2.03372229919407	6.945134950101	0.26765268815443	0.968426646077201
YPK_2107	1.31566002476833	7.73459810149574	0.268262757416628	0.969582403837346
YPK_0922	-0.924208184913493	8.16854759538971	0.268630527288946	0.969860864757493
YPK_0869	0.427498308462256	10.7795288309277	0.269226063038489	0.970960158158268
YPK_3077	4.08960428573623	6.74565684359816	0.270591693759789	0.973892486150672
YPK_1274	-0.901602698835249	8.2138938698768	0.270623001996904	0.973892486150672
YPK_1975	2.21002638571493	6.90387124815523	0.27148815787012	0.974809039188277
YPK_0266	2.20948794381539	6.90376552119174	0.271761141534764	0.974809039188277
YPK_0249	2.20945535079235	6.90376552119174	0.27192792943529	0.974809039188277
YPK_2440	-0.947219252420328	7.83674919580906	0.272046527423347	0.974809039188277
YPK_4122	0.888757883656714	8.70803103761986	0.273014765540673	0.976988731988598
YPK_0748	-0.713372025802466	8.19279217286303	0.273240553640696	0.976988731988598
YPK_4132	-0.829923212835254	8.04137234417366	0.273738113982384	0.977719858934938
YPK_1735	0.755757302239956	8.45820491750731	0.274661148785488	0.979967478447473
YPK_2465	-0.316202649138017	12.8494574183311	0.275149093104227	0.98065958824327
YPK_2954	-0.759211466329208	8.40671960405383	0.275651494241732	0.981401691345164
YPK_0150	0.625503292542501	8.90385556267451	0.277331372293043	0.985984731028143
YPK_2175	0.562040832380361	8.94884730380404	0.277529874830763	0.985984731028143
YPK_1268	-0.272341873490285	12.858711634789	0.278973068271935	0.990057612505506
YPK_3892	-1.32382675941004	6.93649606867856	0.279434373858906	0.99029708439401
YPK_0317	1.7833269042353	7.08443709054792	0.279870774745099	0.99029708439401
YPK_1123	1.79318404815129	7.08686499773013	0.280084506914985	0.99029708439401
YPK_3221	1.79241929368879	7.08666708980061	0.280227951938832	0.99029708439401
YPK_0639	-2.5407625204748	6.79282561012688	0.280751702707563	0.991098074320034
YPK_1550	0.562618517720866	9.68616271421696	0.281913748988818	0.992798854038689
YPK_4063	0.6922964150161	8.69586509687383	0.281973778772594	0.992798854038689
YPK_0318	2.05225756253455	7.26271854141939	0.28212629305416	0.992798854038689
YPK_1981	1.74308721494083	7.08125232599381	0.282945009459008	0.99463071818256
YPK_1071	0.859999606869121	8.13609806692292	0.283478790852843	0.995458153984299
YPK_0102	-3.44473748094526	6.45635574958516	0.283931306399847	0.995998778285899
YPK_1863	-0.309746436928672	11.843533497427	0.285298533020908	0.999743598905199
YPK_3770	1.01810725216026	7.63225725372122	0.285714070197931	1
YPK_2126	-0.943801925666697	8.24704339326883	0.286617526849619	1
YPK_2945	1.31239535882903	7.4059602174908	0.287597726555522	1
YPK_1135	-0.530993945960823	10.1189205429064	0.288177290457409	1
YPK_2798	-1.15211476049009	7.72747937199478	0.288439416145835	1
YPK_1158	-0.905126001470959	8.45470481712506	0.289049063469366	1
YPK_4154	-0.782823239049643	8.56595173979859	0.289312131215298	1
YPK_0641	-0.850572064114248	8.26485989381908	0.289745804962614	1
YPK_3149	1.15765087836911	7.54736988409353	0.289879538119647	1
YPK_3072	1.2662847435492	7.54086464463477	0.291417612992983	1
YPK_3800	-0.395702235712181	10.6034934535884	0.291962462201691	1
YPK_2437	-0.97994365687607	7.84392946259461	0.292183807298775	1
YPK_3599	-0.354560946838551	10.8654600514731	0.292234196705877	1
YPK_3735	0.783662153255002	8.38115130751228	0.29323247909591	1
YPK_0515	-0.505762406301949	9.86009961331142	0.293824254083946	1
YPK_1360	0.909808312666093	8.08366574172694	0.294883272179822	1
YPK_0660	1.35395850945052	7.39887703889685	0.294910523140618	1
YPK_3101	-3.97157084836101	6.6282773963131	0.294979012910312	1
YPK_3310	3.65140060673935	6.59421185586071	0.294998939123768	1
YPK_0434	3.649940752706	6.59397971059049	0.295298008819597	1
YPK_0971	3.65139687895117	6.59421185586071	0.295404990985462	1
YPK_4189	-0.500967807562206	11.2759820586719	0.295608310965355	1
YPK_1994	3.64993642947586	6.59397971059049	0.295665552104357	1
YPK_0139	3.65139315566507	6.59421185586071	0.295811848015171	1
YPK_3307	3.64993198290537	6.59397971059049	0.296044692760335	1
YPK_1444	-0.648424272156576	8.54935198344263	0.296767313594314	1
YPK_3103	-1.03497360494115	7.68082979112382	0.297122124815971	1
YPK_3032	3.64191307697582	6.59273555172395	0.297249164481796	1
YPK_1928	3.67852388918426	6.59846825210058	0.297488851756483	1
YPK_1023	-1.29494526746328	7.56762167606901	0.299425579844412	1
YPK_0380	1.0529134600004	7.62796286454831	0.300029169347149	1
YPK_3288	1.01909438505083	7.62880207517727	0.30054765162896	1
YPK_2122	0.902309109527402	7.71440297950533	0.30163855659333	1
YPK_3530	-2.22039168719059	7.01631117575087	0.302766994406496	1
YPK_3404	0.391591160650626	10.7854041801225	0.303416575690953	1
YPK_2968	0.412311728353499	9.80632667242153	0.305088947089014	1
YPK_1826	0.608511570354023	8.71936569709681	0.30756007649626	1
YPK_1560	0.548019498765621	8.92118524944364	0.309065880543003	1
YPK_3459	0.792868698796454	8.0268061750128	0.310200859368984	1
YPK_0582	-2.51825943134432	6.78881223842869	0.3110263608605	1
YPK_3326	1.86743239859342	6.75541914140369	0.311081087223055	1
YPK_1728	1.68132464309412	7.09298561925282	0.311873998032117	1
YPK_0316	0.444890340210696	9.19050803874261	0.312141646109556	1
YPK_3893	-1.82189214664715	6.87041097242621	0.312367461050392	1
YPK_3776	1.82710267245896	6.76143653942448	0.314366448319354	1
YPK_1555	0.679699275009592	8.30496467151081	0.314897645773338	1
YPK_0494	-1.14975802618029	7.49801920161779	0.31528748230853	1
YPK_0637	0.89474571817354	7.72107061731344	0.31529739611097	1
YPK_3765	-0.520954816176562	8.87453704503764	0.315341445597551	1
YPK_0636	0.374291505871803	10.3148141158289	0.316827133550501	1
YPK_0228	1.08728183007422	7.50531267058868	0.316875450741638	1
YPK_3012	-2.36110951823742	6.72172938674194	0.317945755571431	1
YPK_3231	0.798248795032561	8.23212372664308	0.318118455449907	1
YPK_1864	0.60039600293664	8.99018057802996	0.31829174508061	1
YPK_2205	2.02225265291546	6.83450332085329	0.31971216828709	1
YPK_2846	-0.464067894448456	9.18339926929667	0.319777327046384	1
YPK_0920	0.780936604388646	7.89409653521342	0.320243474644261	1
YPK_1914	-1.22786658155507	7.25050168109367	0.320400162994755	1
YPK_4136	-0.756323700720026	8.07010756548624	0.321417195904283	1
YPK_3026	1.30289025200393	7.41458477573449	0.321588768877372	1
YPK_2706	0.76677763225897	8.27941864820215	0.321794662943636	1
YPK_0460	-0.685092676186481	8.46764873478025	0.321939298343214	1
YPK_3236	-1.78250873397336	6.86486955656934	0.322305748141461	1
YPK_1821	-0.235517650892193	12.9729135877004	0.323036450967775	1
YPK_1615	0.924587757790461	7.59643803221127	0.323070023101212	1
YPK_0307	-0.374063791897373	11.0068505282012	0.323224221981189	1
YPK_4015	-0.432797116047007	9.36283407061478	0.324379491928109	1
YPK_2901	-2.39541334634731	6.72686256854815	0.324498581067533	1
YPK_3939	-2.39546757764985	6.72686256854815	0.324840722998004	1
YPK_2667	-0.365453364591677	10.3198093985058	0.325667961130893	1
YPK_4158	-1.53855376248632	7.19988763886743	0.327225637654764	1
YPK_1745	-0.97773854893064	7.5549435442536	0.327294235486919	1
YPK_0351	-0.833649711258761	8.02904402897443	0.328748181437774	1
YPK_2899	-0.990918994093509	7.55348401437424	0.328975145903334	1
YPK_2016	0.444320832016757	9.41118076756998	0.329120796058477	1
YPK_3980	1.45637858834364	6.96292307889109	0.329423292559171	1
YPK_3525	1.44203304667365	6.96475167611138	0.330759497095584	1
YPK_3467	1.4664336395699	6.96545564063913	0.331616835610879	1
YPK_3559	3.93665599565638	6.67988530466397	0.331803027321939	1
YPK_2867	3.93665863418475	6.67988530466397	0.331914419660433	1
YPK_2747	3.93666856544151	6.67988530466397	0.332334331604483	1
YPK_3337	-0.455980516488989	9.17703685603368	0.332986610806116	1
YPK_0072	3.88359471527388	6.67157572492316	0.333732615861997	1
YPK_1394	3.88358862864589	6.67157572492316	0.334278341904544	1
YPK_3922	3.88358256659497	6.67157572492316	0.334823521134658	1
YPK_1854	-0.301066582896723	14.4836687081053	0.335021115229835	1
YPK_1698	1.27595094068142	7.4105777651975	0.335933432766441	1
YPK_2794	-2.30126363153901	6.71243326412102	0.337465168840382	1
YPK_2414	-1.3386706300763	7.12962099767574	0.337517273439949	1
YPK_3860	1.01565497038451	7.98578188704317	0.337547987059489	1
YPK_3128	3.88139308569058	6.67123608935151	0.337577016720466	1
YPK_0239	3.88138876087868	6.67123608935151	0.337928502920759	1
YPK_1131	-0.218801681746205	12.859341751559	0.338833057036832	1
YPK_2480	1.99842704988919	7.25127274448485	0.338853119442248	1
YPK_0770	-1.14185691063435	7.51142698627564	0.338886451967546	1
YPK_3810	-1.34770887479664	7.13130372552515	0.339079951719397	1
YPK_1844	-1.34654306220845	7.13150210754837	0.33914191760224	1
YPK_3464	-1.34771721337429	7.13130372552515	0.339389285429313	1
YPK_1822	-0.290616639613609	10.9114425621769	0.3394909692366	1
