control_mean	treat_mean	M	D	prob	ranking
YPK_1071	4.12513268832232	7.73238111937779	-0.906472222342538	3.60724843105547	0.416117106314948	-3.71939956622447
YPK_1072	2.0562723951945	4.8438360280429	-1.23611863665899	2.7875636328484	0.438948840927258	-3.04934423951686
YPK_1073	13.8737719693521	7.42738155057456	0.901434479882095	6.44639041877757	0.452837729816147	6.50911157938067
YPK_1074	40.5802133223939	32.9318854508961	0.301291336095782	7.64832787149775	0.23316346922462	7.65425997070492
YPK_1075	30.9494066755169	40.3957778979051	-0.384292760573118	9.44637122238814	0.252947641886491	-9.45418479811938
YPK_1076	4.32890492368343	13.366177117533	-1.62651287692164	9.03727219384956	0.57933653077538	-9.18247422237157
YPK_1077	2.75346161957141	3.70609259153298	-0.428652426589544	0.952630971961565	0.249900079936051	-1.04462848494646
YPK_1078	3.51561592447843	2.33028553393964	0.59327072527792	1.18533039053879	0.320343725019984	1.32551057642201
YPK_1079	0.897922005354867	2.02020679426814	-1.1698409378155	1.12228478891327	0.32978617106315	-1.62112645010041
YPK_1080	2.91892247563637	0.880628000514472	1.72883127230734	2.0382944751219	0.408073541167066	2.67273304604487
YPK_1081	10.3957114907627	13.8773998663335	-0.416748782465727	3.48168837557082	0.243055555555556	-3.50654152866776
YPK_1082	13.8778291033893	17.4259174611036	-0.328452708825256	3.54808835771433	0.230415667466027	-3.56325864568973
YPK_1083	NA	NA	NA	NA	NA	0
YPK_1084	0.771451681189757	3.45004846235467	-2.16096892384366	2.67859678116491	0.45003996802558	-3.44160825863215
YPK_1085	0.451579671000557	0.0857272317083878	2.39715507905115	0.365852439292169	0.250299760191847	2.42491246859691
YPK_1086	5.4572898032354	10.8136869213157	-0.986601929566333	5.35639711808028	0.463529176658673	-5.4465010285506
YPK_1087	2.93354573287766	2.29894401557989	0.351674149620936	0.634601717297768	0.18150479616307	0.725530183458197
YPK_1088	0.771451681189757	1.18494391367542	-0.619171070889342	0.413492232485666	0.25384692246203	-0.744545929645871
YPK_1089	NA	NA	NA	NA	NA	0
YPK_1090	1.06289928268325	5.10151259620604	-2.26292017128539	4.03861331352279	0.514788169464428	-4.62938496970967
YPK_1091	0.771451681189757	5.15056949496042	-2.73908425539564	4.37911781377066	0.527028377298161	-5.16519654853906
YPK_1092	3.77202411252809	0.0857272317083878	5.45944153134535	3.6862968808197	0.741107114308553	6.58743398659292
YPK_1093	1.71372994260441	3.99232653746957	-1.22008994448055	2.27859659486516	0.415267785771383	-2.58468990688509
YPK_1094	5.85021101671635	1.73027683744774	1.75748578171955	4.11993417926861	0.50734412470024	4.47913093294359
YPK_1095	1.26565383839038	0.0857272317083878	3.88398550852558	1.17992660668199	0.374350519584333	4.05925734926881
YPK_1096	4.51805390180326	1.17280239482423	1.94574152811543	3.34525150697903	0.476668665067946	3.86996353202177
YPK_1097	1.26565383839038	1.17050736454225	0.112748864040598	0.0951464738481302	0.151428856914468	0.147530192937507
YPK_1101	3.76898465814493	1.75490674595439	1.10278155329752	2.01407791219054	0.401828537170264	2.2962223304086
YPK_1102	NA	NA	NA	NA	NA	0
YPK_1103	NA	NA	NA	NA	NA	0
YPK_1104	1.90287892072424	1.76934329508756	0.104969773867309	0.133535625636678	0.15347721822542	0.169854104277563
YPK_1105	3.3874118304536	2.84522572269475	0.251640284024558	0.542186107758849	0.177807753796962	0.597736236136517
YPK_1106	0.120621021268594	1.75761472380753	-3.86506560018171	1.63699370253894	0.442895683453237	-4.19743737009382
YPK_1107	0.120621021268594	0.916099906399948	-2.92502358647358	0.795478885131354	0.298611111111111	-3.03126205368599
YPK_1108	0.771451681189757	0.0857272317083878	3.16975033645449	0.68572444948137	0.271532773780975	3.24307496306667
YPK_1109	3.30127756591317	2.27201907679126	0.539049494708917	1.02925848912191	0.298960831334932	1.16187236612954
YPK_1110	0.428909228599672	1.202435311466	-1.48721501899091	0.773526082866332	0.294714228617106	-1.67635053422208
YPK_1111	0.120621021268594	1.17050736454225	-3.27858075113824	1.04988634327366	0.346772581934452	-3.44257942181829
YPK_1112	1.06289928268325	0.0857272317083878	3.63210753058843	0.97717205097486	0.359562350119904	3.76125914169226
YPK_1113	5.37115553869498	1.75761472380753	1.61161363926735	3.61354081488744	0.484362509992006	3.95663692333906
YPK_1114	1.26565383839038	0.61532795220072	1.04045543985941	0.65032588618966	0.268934852118305	1.22697647922909
YPK_1115	NA	NA	NA	NA	NA	0
YPK_1116	0.120621021268594	0.629764501333893	-2.38433108239323	0.509143480065299	0.258243405275779	-2.43808568220222
YPK_1117	0.120621021268594	0.629764501333893	-2.38433108239323	0.509143480065299	0.258243405275779	-2.43808568220222
YPK_1118	NA	NA	NA	NA	NA	0
YPK_1119	0.120621021268594	0.880628000514472	-2.86805136173742	0.760006979245877	0.28707034372502	-2.96704048204036
YPK_1120	1.76158976545072	2.3537426764997	-0.418078613788748	0.592152911048972	0.179256594724221	-0.724868813904484
YPK_1121	NA	NA	NA	NA	NA	0
YPK_1122	0.120621021268594	0.629764501333893	-2.38433108239323	0.509143480065299	0.258243405275779	-2.43808568220222
YPK_1123	0.771451681189757	2.92641348663181	-1.92348592547288	2.15496180544205	0.410771382893685	-2.88853916165357
YPK_1124	0.120621021268594	0.933106334755987	-2.95156014150799	0.812485313487392	0.30130895283773	-3.06134605256762
YPK_1125	1.26565383839038	1.72798180716576	-0.449205152753397	0.462327968775378	0.224170663469225	-0.644618041922633
YPK_1126	3.95813363626475	0.640906644049918	2.62663419116757	3.31722699221484	0.479216626698641	4.23121756614916
YPK_1127	0.771451681189757	0.640906644049918	0.267461572577149	0.13054503713984	0.15347721822542	0.297620059013641
YPK_1128	NA	NA	NA	NA	NA	0
YPK_1129	1.45653658636993	0.336590730888966	2.11347458755315	1.11994585548096	0.32978617106315	2.39187239447299
YPK_1130	0.120621021268594	0.336590730888966	-1.48051409264805	0.215969709620372	0.241157074340528	-1.49618344263094
YPK_1131	232.178420238445	193.55598555651	0.262482965073356	38.6224346819349	0.230815347721823	38.6233266053985
YPK_1132	210.64302999611	159.342145105701	0.402672277001956	51.3008848904089	0.266936450839329	51.3024651990686
YPK_1133	956.751364922619	459.331775096961	1.05860746605545	497.419589825659	0.552358113509193	497.420716287625
YPK_1134	178.401405583805	105.915992933232	0.75220653443618	72.4854126505734	0.471123101518785	72.4893155009368
YPK_1135	35.602173660512	24.3170409737601	0.549997641708555	11.2851326867519	0.39828137490008	11.2985272121406
YPK_1136	108.397148812964	84.6093794939891	0.357437300410118	23.7877693189753	0.254596322941647	23.7904546109675
YPK_1137	54.4265387195029	31.1142782888399	0.806733507548287	23.312260430663	0.473571143085532	23.3262149809878
YPK_1138	54.6408770780682	25.6608518387105	1.09041157851071	28.9800252393577	0.549610311750599	29.0005320689872
YPK_1139	15.6029074317833	8.33437335770997	0.904669249145172	7.26853407407333	0.458683053557154	7.32461698905233
YPK_1140	152.374192059667	74.3293992814371	1.03561371766014	78.0447927782298	0.545913269384492	78.0516635028943
YPK_1141	17.5047686728536	21.7246702091002	-0.311586279860923	4.21990153624661	0.231414868105516	-4.23138925004709
YPK_1142	0.771451681189757	0.892744222969355	-0.210671094613161	0.121292541779597	0.153427258193445	-0.24309296739491
YPK_1143	0.428909228599672	0.629764501333893	-0.554140079731805	0.200855272734221	0.240407673860911	-0.589418415516778
YPK_1144	0.819311504036071	0.640906644049918	0.354297846156365	0.178404859986154	0.162619904076739	0.396680296785357
YPK_1145	0.120621021268594	2.55835448185732	-4.4066629153657	2.43773346058872	0.605865307753797	-5.03599270000794
YPK_1146	0.120621021268594	0.629764501333893	-2.38433108239323	0.509143480065299	0.258243405275779	-2.43808568220222
YPK_1147	3.72845302465313	1.43050425938368	1.38205337155465	2.29794876526945	0.415867306155076	2.68153688201914
YPK_1148	4.27852616279258	1.202435311466	1.83115463048542	3.07609085132657	0.460581534772182	3.57986902083906
YPK_1149	0.120621021268594	0.640906644049918	-2.4096328705306	0.520285622781324	0.258243405275779	-2.46516281409859
YPK_1150	1.06289928268325	4.58269166365118	-2.10819032274715	3.51979238096793	0.488559152677858	-4.1028532562163
YPK_1151	1.91648449831154	2.58527942064595	-0.43185788868851	0.668794922334404	0.232563948840927	-0.796107960117709
YPK_1152	13.8274503424984	11.6423004014966	0.248159012572486	2.18514994100176	0.210431654676259	2.19919602586513
YPK_1153	NA	NA	NA	NA	NA	0
YPK_1154	NA	NA	NA	NA	NA	0
YPK_1155	0.120621021268594	6.25098460399598	-5.69553018878282	6.13036358272739	0.844024780175859	-8.36782061159096
YPK_1156	2.39881484778458	2.00901405875949	0.255834147841441	0.389800789025092	0.173760991207034	0.466257189034486
YPK_1157	2.36305934413501	0.640906644049918	1.88246972959878	1.72215270008509	0.375549560351719	2.55137261200046
YPK_1158	11.3916404789206	5.6951426003573	1.00017164950642	5.69649787856325	0.467975619504396	5.78363479214862
YPK_1159	0.771451681189757	14.1999922920568	-4.20217053797599	13.4285406108671	0.745903277378097	-14.0706766066149
YPK_1160	7.08161060984772	6.24685421647026	0.180947655773207	0.834756393377461	0.186850519584333	0.854143015199659
YPK_1161	NA	NA	NA	NA	NA	0
YPK_1162	0.120621021268594	1.17050736454225	-3.27858075113824	1.04988634327366	0.346772581934452	-3.44257942181829
YPK_1163	4.28909228599672	1.47714360438149	1.53786226967365	2.81194868161522	0.449440447641887	3.20500791707655
YPK_1164	4.02211797474292	0.933106334755987	2.10784199674184	3.08901163998693	0.466326938449241	3.73965115956066
YPK_1165	5.0139898288636	4.31741691173374	0.215790656097305	0.696572917129861	0.185051958433253	0.72923208660735
YPK_1166	NA	NA	NA	NA	NA	0
YPK_1167	0.120621021268594	1.75490674595439	-3.86284110872893	1.63428572468579	0.442845723421263	-4.1943332320165
YPK_1168	1.26565383839038	0.606408817903299	1.0615202383279	0.659245020487082	0.268934852118305	1.24957161196017
YPK_1169	0.120621021268594	3.99829228223905	-5.05083067907732	3.87767126097045	0.722372102318146	-6.36767029272597
YPK_1170	1.06289928268325	2.56419347110102	-1.27050022126379	1.50129418841777	0.351818545163869	-1.96673715895346
YPK_1171	1.91648449831154	0.629764501333893	1.60557798598041	1.28671999697765	0.339478417266187	2.05755413529926
YPK_1172	2.12932159848624	1.18396983393657	0.846761537873421	0.945351764549674	0.310751398880895	1.26913161679904
YPK_1173	1.88979385947555	3.50494858240393	-0.891164407582982	1.61515472292838	0.348770983213429	-1.84469476617151
YPK_1174	210.253971253334	173.803029710001	0.274679818970432	36.4509415433335	0.23361310951239	36.4519764676549
YPK_1175	NA	NA	NA	NA	NA	0
YPK_1176	NA	NA	NA	NA	NA	0
YPK_1177	0.771451681189757	0.0857272317083878	3.16975033645449	0.68572444948137	0.271532773780975	3.24307496306667
YPK_1178	NA	NA	NA	NA	NA	0
YPK_1179	4.72032487877381	2.5834440634022	0.86959051028604	2.13688081537161	0.370903277378098	2.30704297200611
YPK_1180	1.21779401554407	2.55835448185732	-1.07094604737254	1.34056046631325	0.33962829736211	-1.7158169483441
YPK_1181	7.52942496781489	12.6200723518322	-0.745108587743756	5.09064738401732	0.422911670663469	-5.14488849207948
YPK_1182	1.91648449831154	9.08807630716506	-2.2455126195511	7.17159180885351	0.591526778577138	-7.51492222164528
YPK_1183	18.3389952551347	40.5846611849455	-1.14601996977042	22.2456659298108	0.559852118305356	-22.2751658676621
YPK_1184	6.10887639656369	17.5612047463439	-1.52341286588922	11.4523283497802	0.576688649080735	-11.5532078398658
YPK_1185	0.120621021268594	3.70956038776155	-4.94269496578595	3.58893936649296	0.707583932853717	-6.10825010139309
YPK_1186	0.120621021268594	2.02596962077869	-4.07005928080676	1.9053485995101	0.486810551558753	-4.4939666036739
YPK_1187	6.18444453789998	8.9281048209907	-0.52970994140505	2.74366028309072	0.352767785771383	-2.79432717680532
YPK_1188	10.2632555993686	4.56683270484543	1.16822259365759	5.69642289452315	0.504446442845723	5.81497874644264
YPK_1189	4.17551144921317	5.67765120256672	-0.443341301166622	1.50213975335355	0.269484412470024	-1.56619773589581
YPK_1190	9.82600736460555	6.53145572342202	0.589200746551593	3.29455164118353	0.386590727418066	3.34682357410157
YPK_1191	1.71372994260441	2.57355084936592	-0.586620507353916	0.859820906761511	0.30040967226219	-1.04087252406448
YPK_1192	6.39878289646523	7.39285842803163	-0.208334768036235	0.994075531566392	0.189798161470823	-1.01567196379132
YPK_1193	2.93354573287766	3.98656371095902	-0.442500242347711	1.05301797808136	0.255045963229416	-1.14221422099374
YPK_1194	0.120621021268594	0.61532795220072	-2.35087417531943	0.494706930932126	0.257943645083933	-2.40236224073225
YPK_1195	0.451579671000557	4.37124149291469	-3.27499063710256	3.91966182191413	0.525529576338929	-5.10776981385033
YPK_1196	0.120621021268594	0.336590730888966	-1.48051409264805	0.215969709620372	0.241157074340528	-1.49618344263094
YPK_1197	NA	NA	NA	NA	NA	0
YPK_1198	NA	NA	NA	NA	NA	0
YPK_1199	NA	NA	NA	NA	NA	0
YPK_1200	0.428909228599672	0.0857272317083878	2.32284689600816	0.343181996891284	0.248101518784972	2.34806123967946
YPK_1201	NA	NA	NA	NA	NA	0
YPK_1202	NA	NA	NA	NA	NA	0
YPK_1203	NA	NA	NA	NA	NA	0
YPK_1204	NA	NA	NA	NA	NA	0
YPK_1205	NA	NA	NA	NA	NA	0
YPK_1206	NA	NA	NA	NA	NA	0
YPK_1207	NA	NA	NA	NA	NA	0
YPK_1208	NA	NA	NA	NA	NA	0
YPK_1209	NA	NA	NA	NA	NA	0
YPK_1210	5.13162779968429	3.99232653746957	0.362186809243677	1.13930126221472	0.2003896882494	1.1954859475854
YPK_1211	NA	NA	NA	NA	NA	0
YPK_1212	1.26565383839038	0.0857272317083878	3.88398550852558	1.17992660668199	0.374350519584333	4.05925734926881
YPK_1213	3.09750533055206	4.89008772186585	-0.658753580370107	1.7925823913138	0.353517186250999	-1.90979263515669
YPK_1214	1.55883520974359	0.348706953343849	2.16038138606897	1.21012825639974	0.33623101518785	2.47621851422897
YPK_1215	NA	NA	NA	NA	NA	0
YPK_1216	0.771451681189757	2.33930612736652	-1.60043296514633	1.56785444617677	0.357813749000799	-2.24043594872144
YPK_1217	NA	NA	NA	NA	NA	0
YPK_1218	NA	NA	NA	NA	NA	0
YPK_1219	NA	NA	NA	NA	NA	0
YPK_1220	0.451579671000557	0.0857272317083878	2.39715507905115	0.365852439292169	0.250299760191847	2.42491246859691
YPK_1221	5.27870694831972	2.00317506951579	1.3978960633949	3.27553187880393	0.459932054356515	3.56135121732128
YPK_1222	NA	NA	NA	NA	NA	0
YPK_1223	0.771451681189757	0.0857272317083878	3.16975033645449	0.68572444948137	0.271532773780975	3.24307496306667
YPK_1224	0.120621021268594	0.640906644049918	-2.4096328705306	0.520285622781324	0.258243405275779	-2.46516281409859
YPK_1225	0.771451681189757	1.45153961613598	-0.911936243719727	0.680087934946225	0.271432853717026	-1.1376059563263
YPK_1226	NA	NA	NA	NA	NA	0
YPK_1227	NA	NA	NA	NA	NA	0
YPK_1228	NA	NA	NA	NA	NA	0
YPK_1229	0.120621021268594	0.336590730888966	-1.48051409264805	0.215969709620372	0.241157074340528	-1.49618344263094
YPK_1230	0.897922005354867	0.640906644049918	0.486475910248242	0.257015361304949	0.212080335731415	0.550196062507329
YPK_1231	2.25752569251107	0.0857272317083878	4.71884503979019	2.17179846080268	0.601019184652278	5.19463252443302
YPK_1232	0.120621021268594	0.898608508609368	-2.89721136699303	0.777987487340773	0.295363709032774	-2.9998497021505
YPK_1233	0.120621021268594	1.22530602546205	-3.3445888531169	1.10468500419346	0.352867705835332	-3.52230088931706
YPK_1234	1.5547751701071	0.336590730888966	2.20763861994216	1.21818443921813	0.336330935251799	2.5214364168492
YPK_1235	1.6333856714259	0.640906644049918	1.3496793461461	0.992479027375977	0.324040767386091	1.67530563098037
YPK_1236	NA	NA	NA	NA	NA	0
YPK_1237	NA	NA	NA	NA	NA	0
YPK_1238	NA	NA	NA	NA	NA	0
YPK_1239	0.120621021268594	0.640906644049918	-2.4096328705306	0.520285622781324	0.258243405275779	-2.46516281409859
YPK_1240	NA	NA	NA	NA	NA	0
YPK_1241	0.120621021268594	0.629764501333893	-2.38433108239323	0.509143480065299	0.258243405275779	-2.43808568220222
YPK_1242	NA	NA	NA	NA	NA	0
YPK_1243	NA	NA	NA	NA	NA	0
YPK_1244	NA	NA	NA	NA	NA	0
YPK_1245	NA	NA	NA	NA	NA	0
YPK_1246	0.120621021268594	0.916099906399948	-2.92502358647358	0.795478885131354	0.298611111111111	-3.03126205368599
YPK_1247	0.566963355622904	0.878307673836182	-0.631470915845141	0.311344318213278	0.246302957633893	-0.704053124445871
YPK_1248	0.566963355622904	1.18494391367542	-1.06349137641115	0.617980558052519	0.267386091127098	-1.2300056413821
YPK_1249	1.56033646813415	0.640906644049918	1.28367103183392	0.919429824084235	0.317096322941647	1.57897514843811
YPK_1250	3.28665430867189	1.99328185547951	0.721473995675377	1.29337245319238	0.327488009592326	1.48099190717325
YPK_1251	1.26565383839038	0.87302981676017	0.535780043140602	0.392624021630211	0.253497202238209	0.664239322073622
YPK_1252	1.26565383839038	1.98568367172521	-0.649752937810397	0.720029833334828	0.284972022382094	-0.969856608517682
YPK_1253	4.50748777859912	5.64725846754952	-0.325227083069769	1.1397706889504	0.198541167066347	-1.18526363267947
YPK_1254	NA	NA	NA	NA	NA	0
YPK_1255	NA	NA	NA	NA	NA	0
YPK_1256	NA	NA	NA	NA	NA	0
YPK_1257	1.26565383839038	2.62834951028573	-1.05427425821543	1.36269567189535	0.339478417266187	-1.72291430597636
YPK_1258	6.14463190021326	10.5963977613355	-0.786175412538046	4.45176586112223	0.420513589128697	-4.5206516191289
YPK_1259	2.58796382590441	2.28545624978927	0.179335249867287	0.302507576115144	0.16941446842526	0.351670251019363
YPK_1260	NA	NA	NA	NA	NA	0
YPK_1261	9.26506941941306	7.76343644569215	0.255106390403043	1.50163297372092	0.203836930455636	1.52314833755298
YPK_1262	0.120621021268594	3.40040513503628	-4.81715338343943	3.27978411376769	0.673661071143085	-5.82768826830201
YPK_1263	0.875251562953981	4.34434185052237	-2.31136799335863	3.46909028756839	0.486810551558753	-4.1685740276531
YPK_1264	5.13162779968429	1.76934329508756	1.5362025419392	3.36228450459673	0.469624300559552	3.6966032164288
YPK_1265	67.0225894688699	57.6844202998769	0.216465706138752	9.338169168993	0.216077138289369	9.34067775007068
YPK_1266	0.566963355622904	0.892744222969355	-0.654991400134972	0.325780867346451	0.248051558752998	-0.731537359114199
YPK_1267	NA	NA	NA	NA	NA	0
YPK_1268	237.276355062945	189.602055318423	0.323593737636501	47.6742997445224	0.246702637889688	47.6753979431489
YPK_1269	10.803255961485	5.74322965142401	0.911532031274861	5.06002631006094	0.439448441247002	5.14147419545689
YPK_1270	4.48229839815369	7.45190999995175	-0.733371554340251	2.96961160179806	0.392685851318945	-3.0588277006476
YPK_1271	0.897922005354867	1.17050736454225	-0.3824719703594	0.272585359187384	0.16726618705036	-0.469667527250838
YPK_1272	1.26565383839038	0.348706953343849	1.85979583821928	0.916946885046531	0.317096322941647	2.07355543688957
YPK_1273	0.120621021268594	2.91468491535178	-4.59478667253292	2.79406389408319	0.642735811350919	-5.37762564802585
YPK_1274	8.43941435476446	4.57443088859973	0.883550621102548	3.86498346616473	0.416466826538769	3.96468900341218
YPK_1275	4.51805390180326	5.40131047066641	-0.257607995037551	0.883256568863145	0.190197841726619	-0.920056544755355
YPK_1276	18.9421976931437	18.9121069553083	0.00229362381894138	0.0300907378354474	0.000149880095923261	0.0301780253446848
YPK_1277	15.7837474784967	3.97723162909043	1.98860328943343	11.8065158494062	0.615807354116707	11.9728175274255
YPK_1278	1.76158976545072	3.4138676044306	-0.954529117076334	1.65227783897987	0.357164268585132	-1.90817920870408
YPK_1279	3.77202411252809	5.41064255253499	-0.520461036171333	1.63861844000691	0.288669064748201	-1.71928766705959
YPK_1280	7.75432944958429	3.14275386326946	1.30297274416547	4.61157558631484	0.490857314148681	4.79211512386056
YPK_1281	1.89129511786612	2.55835448185732	-0.43584167666398	0.667059363991203	0.232563948840927	-0.796822541225848
YPK_1282	1.76158976545072	0.343429096267838	2.35879381345072	1.41816066918289	0.345123900879297	2.75228776438632
YPK_1283	NA	NA	NA	NA	NA	0
YPK_1284	4.27852616279258	6.91549621047686	-0.692718860829715	2.63697004768428	0.383393285371703	-2.72643915254554
YPK_1285	2.7056017967251	1.15936522182623	1.22261440893404	1.54623657489887	0.357214228617106	1.97120103959188
YPK_1286	1.06289928268325	0.0857272317083878	3.63210753058843	0.97717205097486	0.359562350119904	3.76125914169226
YPK_1287	NA	NA	NA	NA	NA	0
YPK_1288	0.566963355622904	0.629764501333893	-0.151556944807287	0.062801145710989	0.138389288569145	-0.164053318838516
YPK_1289	21.6485817524543	12.2588264160403	0.820451642863308	9.38975533641403	0.454486410871303	9.42553161238096
YPK_1290	10.6626858020165	9.20271165477672	0.212439950462433	1.4599741472398	0.197941646682654	1.47534919363555
YPK_1291	2.41242042537189	3.4232249826955	-0.504874757593434	1.01080455732361	0.260591526778577	-1.12987803499369
YPK_1292	6.53755311369421	4.82104147677999	0.439405920738251	1.71651163691421	0.277028377298161	1.77186053707444
YPK_1293	8.78601394139169	8.31917699020137	0.0787679779471609	0.466836951190329	0.12410071942446	0.473435458480421
YPK_1294	13.9639633679297	25.1303023348756	-0.847719550595194	11.1663389669459	0.46337929656275	-11.1984710724811
YPK_1295	10.5450478311958	9.43999016108839	0.15970837801591	1.10505767010744	0.189348521183054	1.11653894704652
YPK_1296	9.34289475254704	12.2214980885659	-0.387479617652305	2.87860333601889	0.236310951239009	-2.90456496230245
YPK_1297	15.8446923625917	11.4899270990766	0.463630004463402	4.35476526351508	0.312599920063949	4.37937590089687
YPK_1298	1.26565383839038	0.0857272317083878	3.88398550852558	1.17992660668199	0.374350519584333	4.05925734926881
YPK_1299	0.120621021268594	0.629764501333893	-2.38433108239323	0.509143480065299	0.258243405275779	-2.43808568220222
YPK_1300	NA	NA	NA	NA	NA	0
YPK_1301	5.13162779968429	6.80086086286519	-0.406300841751128	1.6692330631809	0.217925659472422	-1.71796955538332
YPK_1302	8.46866086924704	10.2989963762866	-0.28229799300994	1.83033550703952	0.20908273381295	-1.85197738247179
YPK_1303	3.61712937966727	5.96464919892993	-0.721592088566699	2.34751981926266	0.377847721822542	-2.45592028455995
YPK_1304	NA	NA	NA	NA	NA	0
YPK_1305	NA	NA	NA	NA	NA	0
YPK_1306	NA	NA	NA	NA	NA	0
YPK_1307	NA	NA	NA	NA	NA	0
YPK_1308	NA	NA	NA	NA	NA	0
YPK_1309	NA	NA	NA	NA	NA	0
YPK_1310	NA	NA	NA	NA	NA	0
YPK_1311	NA	NA	NA	NA	NA	0
YPK_1312	NA	NA	NA	NA	NA	0
YPK_1315	0.771451681189757	2.27431410707324	-1.55978381605972	1.50286242588348	0.351818545163869	-2.16599192611011
YPK_1316	NA	NA	NA	NA	NA	0
YPK_1317	NA	NA	NA	NA	NA	0
YPK_1320	NA	NA	NA	NA	NA	0
YPK_1321	NA	NA	NA	NA	NA	0
YPK_1322	7.01886578351326	4.62481296994841	0.601842893063851	2.39405281356485	0.3707034372502	2.46854283780315
YPK_1323	0.819311504036071	2.82949351941477	-1.7880598560131	2.0101820153787	0.407124300559552	-2.6903512379683
YPK_1324	1.45653658636993	0.629764501333893	1.20965759780798	0.826772085036036	0.303507194244604	1.46520428081868
YPK_1325	12.036912746414	18.2217417168559	-0.598195451100079	6.18482897044191	0.409672262190248	-6.2136903037836
YPK_1326	2.49705343152175	3.99936358905619	-0.679543752872089	1.50231015753443	0.339028776978417	-1.64885278951719
YPK_1327	0.120621021268594	0.878307673836182	-2.86424505343108	0.757686652567588	0.28707034372502	-2.96276708324895
YPK_1328	0.771451681189757	0.348706953343849	1.14556066614819	0.422744727845908	0.253946842525979	1.2210742584902
YPK_1329	2.80534163885283	1.18494391367542	1.24335770075421	1.62039772517741	0.364758193445244	2.04245615859556
YPK_1330	NA	NA	NA	NA	NA	0
YPK_1331	NA	NA	NA	NA	NA	0
YPK_1332	0.120621021268594	0.629764501333893	-2.38433108239323	0.509143480065299	0.258243405275779	-2.43808568220222
YPK_1333	3.28665430867189	2.01077325327009	0.708869317324927	1.2758810554018	0.327338129496403	1.45957808169961
YPK_1334	NA	NA	NA	NA	NA	0
YPK_1335	1.45653658636993	0.0857272317083878	4.08664457354794	1.37080935466154	0.381145083932854	4.31042714325813
YPK_1336	0.771451681189757	0.0857272317083878	3.16975033645449	0.68572444948137	0.271532773780975	3.24307496306667
YPK_1337	NA	NA	NA	NA	NA	0
YPK_1338	1.26565383839038	0.61532795220072	1.04045543985941	0.65032588618966	0.268934852118305	1.22697647922909
YPK_1339	0.120621021268594	0.348706953343849	-1.53153377695956	0.228085932075255	0.242006394884093	-1.54842465182477
YPK_1340	0.120621021268594	0.629764501333893	-2.38433108239323	0.509143480065299	0.258243405275779	-2.43808568220222
YPK_1341	3.78259023573223	2.62834951028573	0.525217365307454	1.15424072544651	0.306005195843325	1.26811865891949
YPK_1342	1.47014216395723	0.0857272317083878	4.10005830453212	1.38441493224885	0.398081534772182	4.32747996011494
YPK_1343	19.471631932056	10.5204159237925	0.888182059887876	8.95121600826348	0.459532374100719	8.99517289428608
YPK_1344	8.65780984736686	6.24338642024168	0.471673353899372	2.41442342712518	0.303756994404476	2.46006427522323
YPK_1345	1.26565383839038	0.0857272317083878	3.88398550852558	1.17992660668199	0.374350519584333	4.05925734926881
YPK_1346	NA	NA	NA	NA	NA	0
YPK_1347	1.26565383839038	0.0857272317083878	3.88398550852558	1.17992660668199	0.374350519584333	4.05925734926881
YPK_1348	NA	NA	NA	NA	NA	0
YPK_1349	1.26565383839038	5.76668679398406	-2.18785979183935	4.50103295559368	0.527078337330136	-5.00460069696751
YPK_1350	0.120621021268594	3.13332032227141	-4.69913900489386	3.01269930100281	0.652428057553957	-5.58195883768213
YPK_1351	2.41242042537189	6.31763435967041	-1.38890308656465	3.90521393429852	0.477717825739408	-4.14484591468828
YPK_1352	1.91648449831154	1.17050736454225	0.711328317235392	0.745977133769293	0.286121103117506	1.03076178577186
YPK_1353	3.98486121270278	1.47714360438149	1.4317193896893	2.50771760832129	0.431954436450839	2.88764056175573
YPK_1354	2.25752569251107	3.70369610212154	-0.714223319718362	1.44617040961047	0.338579136690647	-1.6129239920289
YPK_1355	1.90287892072424	3.16381451641807	-0.733481255496483	1.26093559569383	0.326089128697042	-1.4587506053649
YPK_1356	9.75043922326926	9.7332611586116	0.00254394336079792	0.0171780646576618	4.99600319744205e-05	0.0173654125550117
YPK_1357	0.566963355622904	0.0857272317083878	2.72543003093268	0.481236123914516	0.257494004796163	2.76759047918401
YPK_1358	0.120621021268594	0.629764501333893	-2.38433108239323	0.509143480065299	0.258243405275779	-2.43808568220222
YPK_1359	0.120621021268594	0.61532795220072	-2.35087417531943	0.494706930932126	0.257943645083933	-2.40236224073225
YPK_1360	4.08937718467275	7.3583353054887	-0.847498282386049	3.26895812081595	0.404326538768985	-3.37703131970905
YPK_1361	0.897922005354867	3.97483513967899	-2.14623298319829	3.07691313432413	0.466276978417266	-3.75149442947001
YPK_1362	11.1311751568338	12.2553586198117	-0.138806790329513	1.12418346297795	0.186001199040767	-1.13272052311004
YPK_1363	9.96703477363221	8.89358169844776	0.16439981139722	1.07345307518444	0.188699040767386	1.08596906153462
YPK_1364	3.28665430867189	8.85905857590483	-1.43053367501091	5.57240426723295	0.517036370903277	-5.75309620229109
YPK_1365	0.120621021268594	0.336590730888966	-1.48051409264805	0.215969709620372	0.241157074340528	-1.49618344263094
YPK_1366	1.71372994260441	1.69348398101914	0.0171454407093344	0.020245961585271	4.99600319744205e-05	0.0265304560388541
