baseMean	log2FoldChange	lfcSE	pvalue	padj
YPK_1885	0.569295831149364	0.0220003668849705	0.309410371016336	0.470836165454527	NA
YPK_1886	9.13352400451828	0.0308644582585739	0.290024305513646	0.768401579445456	NA
YPK_1887	1.82745296935324	0.0299996638127412	0.307117824032922	0.532948612894743	NA
YPK_1888	2.36582391279356	0.0482612665390657	0.310195324752354	0.343163383940462	NA
YPK_1889	1.76030457592617	0.0223522488996572	0.306196339017455	0.636774186198111	NA
YPK_1890	0.551678474191521	-0.0226011625940881	0.309567393853886	0.415284159232522	NA
YPK_1891	0.61878826980367	-0.00292677642737873	0.307460475202278	0.918821922727099	NA
YPK_1892	4.94464930057402	0.00520007230891319	0.296847634220247	0.951474993544871	NA
YPK_1893	1.84798668505202	0.0449451088058012	0.309990526017501	0.341351887156771	NA
YPK_1894	3.80946956020181	-0.0141097016866692	0.300940020282366	0.835630852380004	NA
YPK_1895	1.2113611216583	0.0223749710265305	0.30707211991071	0.593848052500481	NA
YPK_1896	1.28605674501042	0.0466829042721418	0.313070689987942	0.149399608506796	NA
YPK_1897	0.528280701552005	-0.0116903682424848	0.307919018917106	0.68265167468612	NA
YPK_1898	4.02821834433911	-0.0025428891790517	0.300005159310885	0.96910648499391	NA
YPK_1899	1.30766473322423	-0.0258417564871771	0.308509176344832	0.45654819507132	NA
YPK_1900	0.960248574775751	0.0359171398373354	0.31110373815692	0.24854160318614	NA
YPK_1901	3.26091275781155	0.108063180425309	0.331634186726511	0.0762966056503739	NA
YPK_1902	1.65940728804501	0.0113282072459847	0.305283889926262	0.8130102559466	NA
YPK_1903	12.7328052248733	-0.0715604656929509	0.293963854222115	0.527069303723344	0.794566882680681
YPK_1904	1.10038683546114	0.0113093093411225	0.306794491368362	0.758619461642331	NA
YPK_1905	3.66317561217045	0.0235964663180516	0.304080972181446	0.693959517625344	NA
YPK_1906	9.13928570829047	-0.0449285002645374	0.294055998767286	0.652470421183664	NA
YPK_1907	0.709410650385873	-0.00433014221941978	0.307385279460967	0.88217973655801	NA
YPK_1908	1.23459079905285	0.0443071032640669	0.312604419919391	0.164485780147573	NA
YPK_1909	0	NA	NA	NA	NA
YPK_1910	1.34583190477997	0.03792750236526	0.310106582688443	0.290409909216029	NA
YPK_1911	0	NA	NA	NA	NA
YPK_1912	8.07381114967509	0.136628368882803	0.328962983585033	0.207927244086066	NA
YPK_1913	8.10515934048287	0.0514806461474741	0.297094941402481	0.597130201199171	NA
YPK_1914	2.38748018685116	-0.0482447884848153	0.308614604928843	0.407705196195584	NA
YPK_1915	0.843630241610172	0.0316420203501452	0.310484338986703	0.302154088531845	NA
YPK_1916	1.19372079451812	-0.0144694667918195	0.306813936603168	0.70631823855525	NA
YPK_1917	5.77501109136804	0.153317682510615	0.350423679351498	0.0968608534513214	NA
YPK_1918	25.5525088126559	-0.129030130405205	0.29009744114753	0.371006553080096	0.697908520887636
YPK_1919	2.32962337725787	0.0320483451947736	0.306561553786968	0.544712460298248	NA
YPK_1920	0.147465082711694	0.0109649977741301	0.308579736913812	0.893188864515301	NA
YPK_1921	0.915082509547278	0.0106162787177122	0.306369609184768	0.790361351817474	NA
YPK_1922	4.44442068429452	0.0720020607820599	0.309409393653378	0.372901979093496	NA
YPK_1923	2.72622015699909	0.0036092622842332	0.301398775806699	0.957722814477523	NA
YPK_1924	10.2758882356534	-0.0297355931204061	0.287197144312566	0.78290344258054	NA
YPK_1925	8.22225862417246	0.0705325051945646	0.301858265639624	0.474318204002597	NA
YPK_1926	0	NA	NA	NA	NA
YPK_1927	1.4127051429202	-0.0217947854206763	0.307311227083785	0.583494518423189	NA
YPK_1928	0.72703534989347	0.0270901908010629	0.309927971955038	0.369591356301387	NA
YPK_1929	7.16871467730107	0.00420635649625901	0.29153553330512	0.967124998637523	NA
YPK_1930	0.344438231710277	-0.0159046322986269	0.309033429080342	0.592276984855329	NA
YPK_1931	0.432112998286376	0.0168533201074352	0.30902725101559	0.590098169817443	NA
YPK_1932	0.172219115855139	-0.0132814163728608	0.308763865271867	0.736015695917115	NA
YPK_1935	3.00629142683717	-0.0624217391409734	0.311226799542489	0.326973636136457	NA
YPK_1936	1.25812635420524	0.0206308159141905	0.306828922597202	0.623258171445665	NA
YPK_1937	0.54871570381937	0.021322863735092	0.309353139182771	0.485473668922804	NA
YPK_1938	1.19080443577718	0.0178141904843017	0.307183947364887	0.637722388306702	NA
YPK_1939	1.19373642215071	-0.0166200578650367	0.306589547561353	0.686766611461573	NA
YPK_1940	13.1171533116275	-0.202994126283805	0.364529694357616	0.125222244849593	0.418451001539057
YPK_1941	32.8366018888576	-0.0395492591478719	0.254892120661402	0.784441227849522	0.917087266378013
YPK_1942	25.1056200878179	-0.0487375066079901	0.266625103999331	0.723802489656134	0.886592420434534
YPK_1943	5.01204060081563	-0.0212006596268404	0.29760558682816	0.795627453667631	NA
YPK_1944	6.92065674293887	-0.0178374355659015	0.29414578982892	0.842478595577155	NA
YPK_1945	5.57405507903683	-0.0621202744033375	0.306021015608206	0.442756583846561	NA
YPK_1946	0.618803897436255	-0.00292626554174974	0.307460445030631	0.918836802193133	NA
YPK_1947	0.274365665725977	0.0138868612310855	0.308795064546499	0.726423442147246	NA
YPK_1948	1.17972066169355	0.0344295326963079	0.311013770666518	0.22465999234861	NA
YPK_1949	1.08595317871478	0.00168698143070294	0.306346043132696	0.964967891402847	NA
YPK_1950	3.82962304574681	-0.0762228785783941	0.313172617480295	0.299358673375552	NA
YPK_1951	0.344438231710277	-0.0159046322986269	0.309033429080342	0.592276984855329	NA
YPK_1952	0.758918716672764	-0.0304093543417829	0.310441258284385	0.282780464852226	NA
YPK_1953	1.17048237162778	-0.0254370957246865	0.308169571468884	0.489949046788055	NA
YPK_1954	2.11315311894011	-0.0741115019716311	0.318294281030776	0.140468347994407	NA
YPK_1955	3.02408278006254	-0.00702437898419483	0.302085578882979	0.908626858017223	NA
YPK_1956	0.864225996572751	0.0322679733918405	0.310569417239779	0.293259773448963	NA
YPK_1957	0	NA	NA	NA	NA
YPK_1958	0.274350038093393	0.0138866785202102	0.308795046624612	0.726437106153364	NA
YPK_1959	0	NA	NA	NA	NA
YPK_1960	0	NA	NA	NA	NA
YPK_1961	0.919393726607066	-0.0430090244006854	0.312361644535666	0.174696067198969	NA
YPK_1962	1.41294170039212	0.0624596237775393	0.316731433480671	0.0909024185126374	NA
YPK_1963	1.71919119331036	-0.0246578432843914	0.306487876031544	0.601188182480556	NA
YPK_1964	1.51192657770073	0.00395154246852525	0.306239079725336	0.921026208010249	NA
YPK_1965	0	NA	NA	NA	NA
YPK_1966	0.137175019046696	0.0107384590899643	0.30856597556082	0.893188864515301	NA
YPK_1967	1.78358112536489	0.00950100050471473	0.304975357690782	0.846202712491603	NA
YPK_1968	2.31929424451141	0.0317613243853106	0.306521646192561	0.548187266220625	NA
YPK_1969	0.56928020351678	0.0219998537341922	0.309410326702011	0.470847141166452	NA
YPK_1970	0.755971573933197	0.0127276321874352	0.307825951911145	0.644066889857349	NA
YPK_1971	5.55964984517531	0.121952754258031	0.332788548922836	0.137707866730792	NA
YPK_1972	8.44388253327893	-0.121250562939866	0.322492885468436	0.237118692650623	NA
YPK_1973	1.71919119331036	-0.0246578432843914	0.306487876031544	0.601188182480556	NA
YPK_1974	0	NA	NA	NA	NA
YPK_1975	1.3663807768448	0.0378031063513253	0.310121406766856	0.288215565222576	NA
YPK_1976	5.11731756798353	0.0809832779751826	0.311041037285164	0.342407405413636	NA
YPK_1977	0.913703278861011	0.0249091845413138	0.308198376448682	0.47005754639854	NA
YPK_1978	1.05087048409142	0.0267688595350196	0.308618134733996	0.420587283902542	NA
YPK_1979	1.09759168906741	0.00145265275695536	0.30596104109376	0.971967564681557	NA
YPK_1980	10.7006680504779	-0.0583667922717522	0.29249835676423	0.592830729348355	NA
YPK_1981	1.73949669814768	0.038104536278959	0.309349012252814	0.375685992128997	NA
YPK_1982	1.85638043704359	-0.00762589473789825	0.305383047246939	0.866498690110873	NA
YPK_1983	1.85369228916412	-0.0283667625145453	0.306859566089997	0.55380125703052	NA
YPK_1984	5.30045233973086	-0.0907243180322267	0.317427202043664	0.249146047498592	NA
YPK_1985	1.55008546417365	0.0551394224381883	0.315027921070419	0.0998339302061447	NA
YPK_1986	19.0547642041786	0.198650627514405	0.353364362521328	0.151337385213066	0.459744632351813
YPK_1987	16.3777909865334	0.00521515542382098	0.274941443053456	0.968378504357638	0.993146561720812
YPK_1988	3.99363074163479	0.0795051336861468	0.314353001502047	0.280568069068878	NA
YPK_1989	0.923993342526009	0.0248655259450683	0.308221992711054	0.467886828844856	NA
YPK_1990	32.0469920698557	0.238914342903805	0.331217491212789	0.16119325702023	0.471555721306277
YPK_1993	14.221459075181	0.176563063765932	0.345087856450001	0.164746779563691	0.471555721306277
YPK_1994	0.696196414163648	0.0261487643933955	0.309824471048794	0.386421760701678	NA
YPK_1995	8.74802661563971	-0.0127733837318905	0.2879962963514	0.900484257140685	NA
YPK_1996	0.826044139917498	-0.01198445969984	0.307278400535417	0.719695223736245	NA
YPK_1997	0	NA	NA	NA	NA
YPK_1998	0.923985528709716	0.0218398160658837	0.308151609365064	0.495025153803529	NA
YPK_1999	1.1530321903283	0.0382098024606814	0.310011062255112	0.32524237847288	NA
YPK_2000	0.574955494896789	-0.0233871478172022	0.309640933052763	0.399428048157859	NA
YPK_2001	1.10039417801089	-8.27992983945248e-05	0.30595328489433	0.998092747956957	NA
YPK_2002	1.16750397362304	0.0191368656376903	0.307269092377619	0.617191499494582	NA
YPK_2003	0.274350038093393	0.0138866785202102	0.308795046624612	0.726437106153364	NA
YPK_2004	0.56928020351678	0.0219998537341922	0.309410326702011	0.470847141166452	NA
YPK_2005	2.5628439446899	0.0341194678708921	0.305508085463099	0.569322168016015	NA
YPK_2006	1.65819615260371	-0.0173803179930766	0.306460945162052	0.68280906492069	NA
YPK_2007	0.843638055426464	0.0373888813804271	0.311212837680076	0.262176271547253	NA
YPK_2008	6.73793588892289	-0.190795567492711	0.378478351625504	0.0649324011272923	NA
YPK_2009	1.94676819589409	0.031936567945267	0.307404296463476	0.507048728048685	NA
YPK_2010	1.39532434343428	0.0148261494006105	0.305468108703213	0.756631716154618	NA
YPK_2011	1.09024142559223	-0.0400179390157656	0.310566753731632	0.26672033460919	NA
YPK_2012	0.137175019046696	0.0107384590899643	0.30856597556082	0.893188864515301	NA
YPK_2013	2.28847093641417	0.0366648826391567	0.306407314760623	0.524020764085762	NA
YPK_2014	0.551678474191521	-0.0226011625940881	0.309567393853886	0.415284159232522	NA
YPK_2015	0.137182832862989	0.0107386374356372	0.308565986153806	0.893188864515301	NA
YPK_2016	16.9097227804942	0.10357661348725	0.293068374216569	0.431091682688227	0.754881068812135
YPK_2017	2.77010808903299	-0.0111790646536163	0.301377143491147	0.864858588264852	NA
YPK_2018	0.893115337714725	0.0172463443000693	0.308057580695498	0.549894724811898	NA
YPK_2019	2.23893895741187	0.0447444704597297	0.309418286034313	0.377200466240267	NA
YPK_2020	0.294930165423387	0.0141171710782007	0.308818003256579	0.709078261773373	NA
YPK_2021	0.274365665725977	0.0138868612310855	0.308795064546499	0.726423442147246	NA
YPK_2022	8.50102142513739	-0.239426779458311	0.41997583182947	0.0536438146024509	NA
YPK_2023	6.39835681163938	0.0332187128571246	0.297749533265625	0.703046824751698	NA
YPK_2024	4.50692399270451	0.0491833457621183	0.303707962741448	0.528715146655731	NA
YPK_2025	7.22958895398057	-0.108151167435972	0.321220581058736	0.232398102299824	NA
YPK_2026	7.47545785919231	-0.0201129786493688	0.292360772977688	0.832657888045721	NA
YPK_2027	3.59764347816811	0.123290463183	0.338167236302452	0.0795946699677905	NA
YPK_2028	1.80980482839676	-0.00542085385803943	0.304088703850233	0.916859786131086	NA
YPK_2029	4.42305513162872	0.0925670274897404	0.321759714959575	0.171727048043946	NA
YPK_2030	4.41697662905902	0.0404504640644629	0.305340452147946	0.538959260225308	NA
YPK_2031	0	NA	NA	NA	NA
YPK_2032	6.08158114714362	-0.0457811052552551	0.298230024038715	0.61367538766424	NA
YPK_2033	6.35888568137991	-0.0480203780317156	0.297830395454107	0.605379012435598	NA
YPK_2034	0.319684198566832	-0.00156476693891921	0.307917182064977	0.91920831850728	NA
YPK_2035	3.56297225687079	0.0670637266402764	0.311967061813798	0.312276317440038	NA
YPK_2036	2.8080768296652	-0.0461238061205185	0.307760972608568	0.43956754446388	NA
YPK_2037	2.42551691844379	0.0413803616885527	0.307266212580129	0.473685215045229	NA
YPK_2038	1.7367455793249	0.0500241513010132	0.312512824204714	0.187771401349215	NA
YPK_2039	5.15188220050551	0.00924854125010252	0.296266625321784	0.914342062855783	NA
YPK_2040	1.87694633968705	-0.016902173365956	0.305488607800312	0.725754216134729	NA
YPK_2041	0.56194556767418	-0.0104235612059992	0.307983572832135	0.683998949541088	NA
YPK_2042	0	NA	NA	NA	NA
YPK_2043	0	NA	NA	NA	NA
YPK_2044	0.712130513943485	-0.0196387279249896	0.30833046776917	0.516764122473214	NA
YPK_2045	1.44481678208858	-0.0129409363913046	0.306335949544479	0.752995038404459	NA
YPK_2046	8.8091442595467	-0.248410825183362	0.435906486822108	0.041227032058463	NA
YPK_2047	0.411540684772673	0.0161494844344267	0.308985809535307	0.608441692627421	NA
YPK_2048	4.42577452391979	0.0832263979228744	0.314955187250051	0.27873051655196	NA
YPK_2049	36.1178216761776	1.32538287817302	0.592386366919524	0.00117822592738342	0.0188987438752301
YPK_2050	3.40082326804845	0.109493997388224	0.330439551672712	0.106502141304122	NA
YPK_2051	1.76869925959725	-0.0573665644428083	0.313388786608569	0.21794346592042	NA
YPK_2052	0	NA	NA	NA	NA
YPK_2053	1.24786707453888	0.0072512611374474	0.305470443364136	0.87271115199764	NA
YPK_2054	3.1497649466134	0.108788298205943	0.332331992306981	0.0739203106704707	NA
YPK_2055	4.89249122380961	0.0354125741991503	0.299801636944454	0.665567667893046	NA
YPK_2056	0.548731331451954	0.0176152954611428	0.309136437678166	0.528133619863828	NA
YPK_2057	0.54871570381937	0.021322863735092	0.309353139182771	0.485473668922804	NA
YPK_2058	0	NA	NA	NA	NA
YPK_2059	15.1939909030952	0.188147721569655	0.352064971924424	0.151302480082527	0.459744632351813
YPK_2060	0	NA	NA	NA	NA
YPK_2061	0	NA	NA	NA	NA
YPK_2062	0.207240242481243	-0.0137809997476963	0.30880951179247	0.736015695917115	NA
YPK_2063	3.8156086882357	-0.00887767771217648	0.302512871579393	0.882138351551642	NA
YPK_2064	3.7683318153112	0.00465152538387583	0.300518922960334	0.94904668206002	NA
YPK_2065	0	NA	NA	NA	NA
YPK_2066	0.963242129146532	-0.0150745165554158	0.307640110997791	0.639831484765554	NA
YPK_2067	1.37055468265825	0.0271699063357225	0.307579240588747	0.52289157285043	NA
YPK_2068	1.44484115521696	-0.0340612524493135	0.309129989833057	0.384860299735456	NA
YPK_2069	2.9873876745484	0.0155549411893602	0.302564667511105	0.806194437958235	NA
YPK_2070	7.89873483606953	-0.00304781512290498	0.291094046094212	0.97270184845849	NA
YPK_2071	0.826028512284913	-0.0119850640767153	0.307278462800957	0.719680775171348	NA
YPK_2072	1444.20547380807	0.113919876132013	0.155886769552079	0.39849856398081	0.713383589983503
YPK_2073	1.57366695969072	0.00552445306016245	0.306235088146341	0.889917218533044	NA
YPK_2074	32.0350695971928	0.0862633306486356	0.26400151924689	0.562171903421064	0.816778743738575
YPK_2075	0	NA	NA	NA	NA
YPK_2076	0.147465082711694	0.0109649977741301	0.308579736913812	0.893188864515301	NA
YPK_2077	0.755955946300613	0.0152781732573258	0.307728004851146	0.613232546449516	NA
YPK_2078	3.95819312166553	-0.00831499391487709	0.300881432974284	0.900315823686867	NA
YPK_2079	2.70924943998608	0.119370210613568	0.34139761304338	0.0103250779658979	NA
YPK_2080	10.5362845525534	0.0332391380616316	0.286376835434888	0.767503361691853	NA
YPK_2082	0	NA	NA	NA	NA
YPK_2083	0	NA	NA	NA	NA
YPK_2084	0	NA	NA	NA	NA
YPK_2085	1.32523614981739	0.0442280566277845	0.310875857244563	0.260500599359934	NA
YPK_2086	0.791007385658809	-0.00920417308317582	0.307439695686225	0.763249164507029	NA
YPK_2087	0.137175019046696	0.0107384590899643	0.30856597556082	0.893188864515301	NA
YPK_2088	7.5129348574453	0.0431343160357211	0.300348491860322	0.609713859950912	NA
YPK_2089	3.81255263418815	0.0793781885610479	0.317667618893977	0.197343087974328	NA
YPK_2090	10.0966169817922	0.0012968435433182	0.284837619805326	0.992745790038675	NA
YPK_2091	6.00415004345488	-0.0188786955907453	0.29441713521677	0.833043015174387	NA
YPK_2092	2.65346632527211	0.0331952484794538	0.305085242870526	0.58570605195109	NA
YPK_2093	0.980820888289453	0.0438982654976153	0.312338043102479	0.20029146060191	NA
YPK_2094	0.626252874342853	0.00952412074508116	0.307796924821775	0.737725133825564	NA
YPK_2095	3.22980792213838	-0.0342890690133972	0.30321564476806	0.619260153804674	NA
YPK_2096	559.331146387225	0.140390492005253	0.161409651292507	0.309406428374222	0.662431220573274
YPK_2097	23.6570866570035	0.278969031597921	0.391897124088882	0.100833225372111	0.372646499332744
YPK_2098	27.0490086943887	-0.0056098756701998	0.259187661714438	0.966253703459072	0.993146561720812
YPK_2099	0.137182832862989	0.0107386374356372	0.308565986153806	0.893188864515301	NA
YPK_2100	13.6799801518318	-0.0416062701377435	0.284598483281608	0.718814925309371	0.884186457205699
YPK_2101	0	NA	NA	NA	NA
YPK_2102	3.73331896291435	-0.0298117510498172	0.301488632325707	0.681895562937965	NA
YPK_2103	3.20220499927381	0.0436862126047577	0.30589177469227	0.507675251772264	NA
YPK_2104	1.05090908190634	0.0167436571393519	0.306828034956299	0.674358607278892	NA
YPK_2105	1.53813605604606	-0.0159120930268313	0.306409792834307	0.704916433007082	NA
YPK_2106	0.574955494896789	-0.0233871478172022	0.309640933052763	0.399428048157859	NA
YPK_2107	3.8591668406499	0.065582459318575	0.31192503467269	0.316182999494898	NA
YPK_2108	6.53501468941063	-0.0454881106957676	0.302902860122314	0.556172871833767	NA
YPK_2109	6.47318098988847	0.0119145274236074	0.295555812962848	0.892760829328719	NA
YPK_2110	0.548731331451954	0.0176152954611428	0.309136437678166	0.528133619863828	NA
YPK_2111	2.62454572886496	0.0481101532433757	0.308613907178485	0.409214715052065	NA
YPK_2112	0.574955494896789	-0.0233871478172022	0.309640933052763	0.399428048157859	NA
YPK_2113	0.551678474191521	-0.0226011625940881	0.309567393853886	0.415284159232522	NA
YPK_2114	0	NA	NA	NA	NA
YPK_2115	0	NA	NA	NA	NA
YPK_2116	0.414480484962487	-0.0163393953347946	0.309090738272438	0.551181012248111	NA
YPK_2117	1.87411213506544	0.0210953780493508	0.304497431264155	0.707693433895061	NA
YPK_2118	3.5317462088504	-0.0198434986038498	0.302224077521118	0.761264399291266	NA
YPK_2119	1.64907909783163	0.0314833070259347	0.308294308417246	0.452416596310949	NA
YPK_2120	0.421830748437671	0.0165003821329837	0.309006193247764	0.599217768493874	NA
YPK_2121	3.3730301884896	0.0264422815558044	0.302886946261069	0.689787209322168	NA
YPK_2122	3.85168801142418	0.0579416312316775	0.307056392756078	0.435797488820518	NA
YPK_2123	0.882986026744941	-0.014877122749933	0.307140235919729	0.679759583051607	NA
YPK_2124	1.10332663565095	-0.0188719175214911	0.307873490535884	0.567093102867309	NA
YPK_2125	2.0728745972232	0.0590896381479942	0.313399580904213	0.233519196764876	NA
YPK_2126	6.57233396244205	-0.074423333195693	0.308703581662196	0.379450760148052	NA
YPK_2127	0.864225996572751	0.0322679733918405	0.310569417239779	0.293259773448963	NA
YPK_2128	0.548731331451954	0.0176152954611428	0.309136437678166	0.528133619863828	NA
YPK_2129	1.53523532493771	0.0139148283268618	0.306375759849837	0.737453831414992	NA
YPK_2130	1.17046674399519	-0.0254377646831052	0.308169684033462	0.489936965729656	NA
YPK_2131	0	NA	NA	NA	NA
YPK_2132	7.03303091832557	0.191323018578071	0.380855017151627	0.058763323556092	NA
YPK_2133	0.70647085019606	0.0316862490555947	0.310381479884474	0.336346863076589	NA
YPK_2134	23.2649252887019	0.332382346736017	0.471909281476981	0.0597661173989033	0.287462595116294
YPK_2135	8.59176912935089	0.11018988563861	0.317436811236001	0.276768610669446	NA
YPK_2136	31.8734783962989	0.234991726830173	0.3366036398563	0.160762492848533	0.471555721306277
YPK_2137	2.98197044634897	0.0201955212647961	0.302279783182758	0.760450680614237	NA
YPK_2138	1.39234594542954	0.0604814466049745	0.316207296013626	0.0968262050286293	NA
YPK_2139	8.60823924139733	-0.0511579637357221	0.295102532123604	0.611515314211685	NA
YPK_2140	3.38322888127294	0.0415132893115692	0.30382332695855	0.565423674268442	NA
YPK_2141	2.0551443021474	0.0237855405259363	0.305339522617309	0.655689201304669	NA
YPK_2142	2.44892203363306	0.0121609464828068	0.304148867705103	0.824564524717609	NA
YPK_2143	2.60398857171731	0.0353650197118741	0.305699980141042	0.555587480798734	NA
YPK_2144	1.37475984373687	0.0120471002958488	0.305859814647097	0.785436834083823	NA
YPK_2145	0.755971573933197	0.0127276321874352	0.307825951911145	0.644066889857349	NA
YPK_2146	3.60321218077278	-0.046796542526264	0.305794680435072	0.493335513691293	NA
YPK_2147	3.83693658561966	-0.0168985587379001	0.301135516130445	0.804177836458717	NA
YPK_2148	13.7328708193376	-0.293890957823437	0.460853882924131	0.0553386127926875	0.287462595116294
YPK_2149	1.19101655859309	-0.00154691149755104	0.30624204297496	0.967499482669174	NA
YPK_2150	4.56837459583578	0.124214808826509	0.338066559506715	0.0833545844846192	NA
YPK_2151	1.88619151188961	0.0743236199135387	0.32061414234059	0.0487318837700307	NA
YPK_2152	3.35386836092734	0.0136629491938682	0.301146443581695	0.842549359796513	NA
YPK_2153	3.66028409782444	0.0603712431927331	0.309089188582557	0.385531413923804	NA
YPK_2154	1.6464061063182	0.00374581773841228	0.305031823756886	0.937759703707723	NA
YPK_2155	7.8462888438054	0.0655791888964327	0.298744981593295	0.519962890052873	NA
YPK_2156	3.40946132980061	0.000513555187383925	0.299750683369695	0.99623166899676	NA
YPK_2157	0	NA	NA	NA	NA
YPK_2158	1.59228967861657	-0.00968524084793849	0.304922834741602	0.843004945821494	NA
YPK_2161	2.88105894463485	0.0528481078673345	0.307725155118942	0.430756977596472	NA
YPK_2162	1.25812635420524	0.0206308159141905	0.306828922597202	0.623258171445665	NA
YPK_2163	1.8842648874841	0.0550377513817027	0.312188324816993	0.269232182604679	NA
YPK_2164	1.84055379619097	-0.00352186150960864	0.304836381898369	0.940348758049429	NA
YPK_2165	2.53663634055716	0.0610399869730527	0.312542286429211	0.278058312378198	NA
YPK_2166	2.01979665011375	-0.0542422188529756	0.313060830678906	0.209361135478223	NA
YPK_2167	0.274365665725977	0.0138868612310855	0.308795064546499	0.726423442147246	NA
YPK_2168	0.294930165423387	0.0141171710782007	0.308818003256579	0.709078261773373	NA
YPK_2169	0.274350038093393	0.0138866785202102	0.308795046624612	0.726437106153364	NA
YPK_2170	0	NA	NA	NA	NA
YPK_2171	2.10478093418483	-0.014983566659943	0.304973602940669	0.76600224711319	NA
YPK_2172	0.442395248135081	0.0156329450172618	0.308983118596887	0.600114656464791	NA
YPK_2174	2.42862388219906	-0.0212069586903351	0.303996437163676	0.715792027187111	NA
YPK_2175	11.7653061162074	0.0971135998284386	0.301599467010205	0.407153017507624	NA
YPK_2176	4.80745819348178	0.0351590704933484	0.299476262447283	0.671501561658706	NA
YPK_2177	0.137182832862989	0.0107386374356372	0.308565986153806	0.893188864515301	NA
YPK_2178	1.87398263763539	0.053818258868986	0.31195308918334	0.274948928683895	NA
YPK_2179	5.28066987843088	0.0829650657221159	0.311809909475329	0.32994097799828	NA
YPK_2180	4.20005081917022	-0.0892854022568324	0.318381694683131	0.22683217497546	NA
YPK_2181	1.30763442049213	-0.00924964031703118	0.305766720408833	0.831569691507318	NA
YPK_2182	3.23721784081709	0.0299215723325875	0.303234646163669	0.655111137081994	NA
YPK_2183	0.903443999194644	0.00991540937382647	0.306646430732987	0.792065091959271	NA
YPK_2184	9.04847038806838	0.00584699072549555	0.287880924912164	0.957487075955532	NA
YPK_2185	38.5581110968014	0.345503688745395	0.472259442707395	0.0599699498397906	0.287462595116294
YPK_2186	0.864225996572751	0.0322679733918405	0.310569417239779	0.293259773448963	NA
YPK_2187	6.6927224924766	-0.0191871165776721	0.296731431295357	0.817771277212729	NA
YPK_2188	1.25815666693733	-0.00511595715810829	0.306147194904963	0.897554852284733	NA
YPK_2189	0.344438231710277	-0.0159046322986269	0.309033429080342	0.592276984855329	NA
YPK_2190	0.61878826980367	-0.00292677642737873	0.307460475202278	0.918821922727099	NA
YPK_2191	0.735430504831091	-0.0243344097402296	0.30981075250303	0.340367846757894	NA
YPK_2192	0.274350038093393	0.0138866785202102	0.308795046624612	0.726437106153364	NA
YPK_2193	0	NA	NA	NA	NA
YPK_2194	0.421830748437671	0.0165003821329837	0.309006193247764	0.599217768493874	NA
YPK_2195	0	NA	NA	NA	NA
YPK_2196	3.11447693892971	0.000140549468956297	0.302758907376784	0.999687804112	NA
YPK_2197	37.6528030054955	0.260456025159732	0.351085958268539	0.133180718822636	0.427243745983016
YPK_2198	34.356094941187	0.0913418531777844	0.262297225261964	0.544843684359894	0.806207813388626
YPK_2199	92.1093640799327	0.00122935854057312	0.213876286850649	0.99548265892553	0.999810386825045
YPK_2200	163.611191684714	-0.488676090871166	0.284330561462093	0.0168101325293191	0.140434648838687
YPK_2203	1.46809380279385	-0.0160459829157418	0.306018323060257	0.720134452274377	NA
YPK_2204	2.66225546378351	0.0321159029880642	0.305330917048703	0.586523937702036	NA
YPK_2205	1.20862563046811	0.0327849738524892	0.309341168259307	0.344771357442107	NA
YPK_2206	0	NA	NA	NA	NA
YPK_2207	0.207240242481243	-0.0137809997476963	0.30880951179247	0.736015695917115	NA
YPK_2208	0	NA	NA	NA	NA
YPK_2209	0	NA	NA	NA	NA
YPK_2210	0.504898085278534	-0.00930170357945362	0.307993726413008	0.725021836918054	NA
YPK_2211	0.481621064573266	-0.00855544444315001	0.307980925294786	0.745785965216578	NA
YPK_2212	1.16751960125562	0.0191373313365911	0.307269124745435	0.617183413020768	NA
YPK_2213	0.274365665725977	0.0138868612310855	0.308795064546499	0.726423442147246	NA
YPK_2214	0	NA	NA	NA	NA
YPK_2215	0	NA	NA	NA	NA
YPK_2216	0.639368397133665	-0.00226471773548682	0.307423006388421	0.937960268438603	NA
YPK_2217	1.22308959994655	0.0210121415163954	0.307049234028635	0.608497968009153	NA
YPK_2218	2.37315120608641	0.100061315206622	0.331148230021635	0.0192085992456733	NA
YPK_2219	0.137175019046696	0.0107384590899643	0.30856597556082	0.893188864515301	NA
YPK_2220	1.23760779487251	-0.00482015029079373	0.306588244149515	0.89448325842621	NA
YPK_2221	1.78632349869188	0.0141909321070705	0.305861029343765	0.754828192473676	NA
YPK_2222	0.983776316111851	0.00679201429475451	0.306708640783085	0.848963690295048	NA
YPK_2223	0.274365665725977	0.0138868612310855	0.308795064546499	0.726423442147246	NA
YPK_2224	0.274365665725977	0.0138868612310855	0.308795064546499	0.726423442147246	NA
YPK_2225	0.849321160622766	-0.012744843983661	0.3073042568188	0.703997337069087	NA
YPK_2226	0.797100573328017	0.0139342365561504	0.307876770431398	0.617069719804062	NA
YPK_2227	0	NA	NA	NA	NA
YPK_2228	0.791007385658809	-0.00920417308317582	0.307439695686225	0.763249164507029	NA
YPK_2229	0.54871570381937	0.021322863735092	0.309353139182771	0.485473668922804	NA
YPK_2230	0	NA	NA	NA	NA
YPK_2231	2.18621879097513	0.0168421379522853	0.303342991703836	0.779349141864214	NA
YPK_2232	1.95559493901328	-0.0872477532528659	0.325744086521061	0.023448469824143	NA
