Geneid,sampleTreat_1.sam,sampleTreat_2.sam,sampleTreat_3.sam,sampleCtrl_1.sam,sampleCtrl_2.sam,sampleCtrl_3.sam
YPK_0568,   6,   2,   1,   0,   0,   0
YPK_0569,   2,   0,   1,   1,   0,   1
YPK_0570,   8,   3,   0,   0,   0,   1
YPK_0571,   0,   0,   0,   0,   0,   0
YPK_0572,   0,   0,   0,   0,   0,   0
YPK_0573,   0,   0,   0,   0,   0,   0
YPK_0574,   0,   0,   0,   0,   0,   0
YPK_0575,  20,  10,  18,  10,   6,   4
YPK_0576,   2,   1,   5,   0,   0,   0
YPK_0577,  14,  10,   8,   2,  16,   6
YPK_0578,   0,   0,   0,   0,   0,   0
YPK_0579,   0,   0,   2,   2,   0,   0
YPK_0580,   0,   0,   0,   0,   0,   0
YPK_0581,   0,   0,   1,   0,   0,   1
YPK_0582,   0,   1,   0,   2,   4,   0
YPK_0583,   0,   2,   2,   4,   4,   2
YPK_0584,   0,   0,   2,   0,   0,   0
YPK_0585,   2,   0,   0,   0,   0,   0
YPK_0586,   6,   0,   0,   0,   0,   1
YPK_0587,   6,   2,   2,   2,   2,   2
YPK_0588,   0,   4,   0,   2,   0,   1
YPK_0589,   0,   0,   0,   0,   2,   0
YPK_0590,   2,   0,   0,   0,   0,   1
YPK_0591,   4,   0,   0,   0,   2,   0
YPK_0592,   0,   0,   0,   0,   0,   0
YPK_0593,   2,   0,   0,   0,   2,   1
YPK_0594,   2,   1,   4,   2,   2,   2
YPK_0595,   5,   2,   2,   2,   0,   1
YPK_0596,   0,   2,   4,   0,   0,   0
YPK_0597,   0,   0,   0,   0,   0,   0
YPK_0598,   0,   0,   0,   0,   0,   0
YPK_0599,   0,   0,   4,   0,   4,   0
YPK_0600,   4,   0,   0,   0,   0,   0
YPK_0601,   0,   0,   0,   0,   0,   0
YPK_0602,   0,   0,   0,   0,   0,   0
YPK_0603,   0,   0,   2,   0,   0,   0
YPK_0604,   0,   0,   0,   0,   0,   1
YPK_0605,   0,   4,   4,   2,   4,   1
YPK_0606,   0,   0,   0,   0,   0,   0
YPK_0607,   0,   8,   0,   0,   4,   1
YPK_0608,   2,   2,   0,   0,   2,   2
YPK_0609,   3,   2,   0,   0,   1,   0
YPK_0610,   6,   0,   0,   0,   0,   2
YPK_0611,   2,   2,   0,   0,   0,   0
YPK_0612,   0,   2,   0,   0,   0,   0
YPK_0613,   4,   0,   0,   0,   0,   0
YPK_0614,   2,   2,   6,   2,   0,   1
YPK_0615,   0,   0,   0,   0,   0,   1
YPK_0616,   0,   0,   0,   0,   0,   0
YPK_0617,   0,   0,   0,   0,   1,   0
YPK_0618,   0,   0,   0,   0,   0,   0
YPK_0619,   0,   0,   0,   0,   0,   0
YPK_0620,   0,   0,   0,   0,   0,   0
YPK_0621,   0,   0,   0,   0,   0,   0
YPK_0622,   0,   2,   0,   0,   0,   0
YPK_0623,   0,   4,   2,   4,   0,   2
YPK_0624,   0,   0,   0,   0,   0,   0
YPK_0625,   2,   0,   6,   0,   0,   0
YPK_0626,   0,   0,   0,   0,   0,   0
YPK_0627,   0,   0,   0,   0,   0,   0
YPK_0628,   0,   0,   0,   0,   0,   1
YPK_0629,   0,   0,   0,   0,   0,   0
YPK_0630,   2,   0,   2,   2,   0,   1
YPK_0631, 100, 152, 223,  70,  96,  50
YPK_0632,   0,   0,   2,   0,   0,   0
YPK_0633,   0,   0,   0,   0,   0,   0
YPK_0634,  49,  71,  48,  34,  46,  41
YPK_0635,   1,   6,   6,   4,   3,   0
YPK_0636,  49,  37,  49,  34,  20,  23
YPK_0637,   2,   6,  10,   2,   2,   3
YPK_0638,   4,   8,   8,   6,   4,   4
YPK_0639,   0,   1,   0,   0,   5,   1
YPK_0640,   2,   0,   0,   2,   0,   1
YPK_0641,   1,   6,  10,  12,   4,   7
YPK_0642,  11,   5,   3,   4,   0,   1
YPK_0643,   7,   2,  16,   2,   9,   1
YPK_0644,   4,   4,   2,   0,   6,   5
YPK_0645,   5,  20,   2,   2,  11,   1
YPK_0646,   2,   0,   4,   0,   0,   0
YPK_0647,   6,  15,  19,   8,   4,   6
YPK_0648,   6,   8,   8,  12,  22,   6
YPK_0649,  52,  33,  21,  25,  27,  21
YPK_0650,   4,   2,   0,   0,   0,   0
YPK_0651,   4,   4,   2,   2,   3,   3
YPK_0652,   8,   2,   8,   2,   1,   4
YPK_0653,   0,   0,   2,   0,   0,   0
YPK_0654,  65,  73,  66,  34,  40,  38
YPK_0655,   6,  13,   4,   5,   8,   4
YPK_0656,   2,   0,   0,   2,   0,   1
YPK_0657,   8,  11,  29,   5,  14,   9
YPK_0658,   6,   9,   7,   6,   2,  12
YPK_0659,  16,  16,   8,  13,   6,   6
YPK_0660,   9,   2,   3,   0,   4,   0
YPK_0661,   2,   2,   0,   2,   4,   3
YPK_0662,   7,   6,  12,  10,  18,   5
YPK_0663,   7,   0,   4,   8,   2,   5
YPK_0664,   0,   0,   0,   0,   0,   0
YPK_0665,   2,   6,   4,   0,   0,   4
YPK_0666,   3,   7,   0,   6,   3,   6
YPK_0667,   8,  13,  14,   6,   5,   5
YPK_0668,  29,  37,  12,  31,  12,  32
YPK_0669,   3,   0,   4,   0,   5,   1
YPK_0670,  10,   8,   0,   8,   5,   4
YPK_0671,   0,   6,   4,   2,   0,   3
YPK_0672,   0,   1,   6,   4,   2,   4
YPK_0673,   0,   0,   1,   0,   0,   0
YPK_0674,   0,   0,   0,   0,   0,   0
YPK_0677,   0,   0,   0,   2,   0,   1
YPK_0678,   0,   0,   0,   0,   0,   0
YPK_0679,   0,   0,   0,   0,   0,   0
YPK_0680,   0,   0,   0,   0,   0,   0
YPK_0681,   0,   0,   0,   0,   0,   0
YPK_0682,   0,   0,   0,   0,   0,   0
YPK_0683,   0,   0,   0,   0,   0,   0
YPK_0684,   0,   0,   0,   0,   0,   0
YPK_0685,   0,   0,   0,   0,   0,   0
YPK_0686,   0,   0,   0,   0,   0,   0
YPK_0687,   0,   0,   0,   0,   0,   0
YPK_0688,   0,   0,   0,   0,   2,   0
YPK_0689,   0,   0,   0,   0,   0,   0
YPK_0690,   2,   1,   0,   1,   0,   0
YPK_0691,   0,   1,   0,   1,   0,   0
YPK_0692,   0,   1,   0,   0,   0,   0
YPK_0693,   0,   0,   0,   0,   0,   0
YPK_0694,   2,   0,   0,   2,   0,   1
YPK_0695,   6,   4,  11,   0,   6,   0
YPK_0696,   6,   3,   1,   4,   2,   2
YPK_0697,   0,   0,   0,   0,   2,   0
YPK_0698,   0,   2,   0,  10,   0,   6
YPK_0699,   2,   0,   0,   0,   0,   1
YPK_0700,   2,   2,   0,   0,   0,   0
YPK_0701,   0,   0,   0,   0,   0,   0
YPK_0702,   0,   0,   0,   0,   0,   0
YPK_0703,   2,   0,   0,   0,   0,   0
YPK_0704,   0,   0,   0,   2,   0,   1
YPK_0705,   0,   0,   0,   0,   0,   0
YPK_0706,   0,   0,   0,   0,   0,   0
YPK_0707,   0,   0,   0,   0,   0,   0
YPK_0708,   0,   0,   0,   0,   0,   0
YPK_0709,   0,   0,   0,   0,   0,   0
YPK_0710,   0,   0,   0,   0,   0,   0
YPK_0711,   0,   0,   4,   0,   0,   1
YPK_0712,   0,   0,   2,   8,   2,   5
YPK_0713,   0,   0,   0,   0,   0,   0
YPK_0714,   0,   0,   0,   0,   0,   1
YPK_0715,   0,   0,   0,   0,   0,   0
YPK_0716,   0,   0,   0,   0,   0,   0
YPK_0717,   1,   1,   0,   2,   0,   1
YPK_0718,   0,   0,   0,   0,   0,   0
YPK_0719,   0,   0,   0,   0,   0,   0
YPK_0720,   0,   0,   0,   0,   0,   0
YPK_0721,   0,   0,   0,   0,   0,   0
YPK_0722,   0,   0,   0,   0,   0,   0
YPK_0723,   0,   0,   0,   0,   2,   0
YPK_0724,   0,   0,   0,   0,   0,   0
YPK_0725,   0,   0,   0,   0,   0,   0
YPK_0726,   0,   0,   0,   0,   0,   0
YPK_0727,   0,   2,   0,   0,   0,   0
YPK_0728,   0,   1,   0,   0,   0,   0
YPK_0729,   0,   3,   1,   2,   0,   3
YPK_0730,   0,   0,   0,   0,   0,   0
YPK_0731,   0,   0,   0,   0,   0,   0
YPK_0732,   2,   0,   0,   0,   0,   0
YPK_0733,   2,   0,   0,   0,   0,   0
YPK_0734,   0,   0,   0,   0,   0,   0
YPK_0735,   0,   0,   0,   0,   0,   0
YPK_0736,   4,   6,   9,   5,   4,   2
YPK_0737,   2,   2,   0,   0,   0,   0
YPK_0738,   0,   2,   0,   0,   0,   0
YPK_0739,   0,   4,   2,  10,   0,   4
YPK_0740,   0,   0,   0,   0,   0,   0
YPK_0741,   0,   0,   0,   0,   0,   0
YPK_0742,   0,   0,   0,   0,   0,   0
YPK_0743,   8,   6,   0,   0,   2,   2
YPK_0744,   6,   4,   2,   2,   6,   2
YPK_0745,   0,   0,   0,   0,   2,   0
YPK_0746,   0,   0,   0,   0,   0,   1
YPK_0747,   0,   0,   1,   4,   0,   4
YPK_0748,   2,   8,   7,   8,   8,   5
YPK_0749,   6,   6,   4,   0,   4,   2
YPK_0750,   0,   0,   0,   0,   0,   0
YPK_0751,   6,   8,   4,   8,   2,   6
YPK_0752,   6,   2,   8,   6,   8,   1
YPK_0753,   0,   0,   0,   0,   0,   1
YPK_0754,   0,   0,   0,   2,   0,   2
YPK_0755,   0,   1,   0,   0,   0,   1
YPK_0756,   4,   3,   0,   4,   0,   1
YPK_0757,   0,   0,   0,   0,   0,   2
YPK_0758,   0,   4,   2,   0,   0,   1
YPK_0759,   0,   0,   0,   2,   0,   1
YPK_0760,   0,   0,   0,   0,   0,   0
YPK_0761,   0,   0,   0,   0,   0,   0
YPK_0762,   2,   6,   1,   3,   0,   2
YPK_0763,   0,   0,   2,   0,   0,   0
YPK_0764,   2,   0,   0,   0,   0,   0
YPK_0765,   2,   0,   0,   0,   0,   0
YPK_0766,   0,   2,   0,   0,   2,   0
YPK_0767,   0,   0,   0,   0,   0,   0
YPK_0768,   0,   0,   0,   0,   0,   0
YPK_0769,   2,   0,   0,   0,   0,   0
YPK_0770,   1,   0,   6,   7,   2,   3
YPK_0771,   0,   0,   0,   0,   0,   0
YPK_0772,   6,   4,   0,   0,   0,   0
YPK_0773,   0,   2,   0,   0,   0,   0
YPK_0774,   0,   0,   0,   0,   0,   0
YPK_0775,   0,   0,   0,   0,   0,   0
YPK_0776,   0,   0,   0,   0,   0,   0
YPK_0777,   2,   4,   2,   0,   0,   0
YPK_0778,   6,   4,   2,   2,   4,   0
YPK_0779,   0,   0,   0,   2,   4,   3
YPK_0780,   0,   2,   0,   0,   0,   0
YPK_0781,   0,   0,   0,   0,   0,   0
YPK_0782,   0,   2,   0,   2,   2,   1
YPK_0783,   0,   0,   0,   0,   4,   1
YPK_0784,   0,   0,   0,   0,   2,   0
YPK_0785,   0,   2,   0,   0,   0,   0
YPK_0786,   0,   0,   0,   2,   0,   1
YPK_0787,   0,   0,   0,   0,   0,   0
YPK_0788,   0,   0,   0,   0,   0,   0
YPK_0789,   0,   0,   0,   0,   0,   0
YPK_0790,   2,   0,   0,   0,   2,   0
YPK_0791,   0,   0,   0,   0,   0,   0
YPK_0792,   0,   0,   0,   1,   0,   1
YPK_0793,   0,   2,   0,   0,   0,   0
YPK_0794,   0,   0,   0,   0,   0,   0
YPK_0795,   0,   0,   0,   0,   0,   0
YPK_0796,   0,   0,   0,   0,   0,   0
YPK_0797,   0,   0,   0,   0,   0,   0
YPK_0798,   1,   0,   2,   0,   0,   0
YPK_0799,   0,   0,   0,   0,   0,   0
YPK_0800,   0,   0,   0,   0,   0,   0
YPK_0801,   0,   0,   0,   0,   0,   0
YPK_0802,   0,   0,   0,   0,   0,   0
YPK_0803,   0,   0,   0,   0,   0,   0
YPK_0804,   0,   0,   0,   0,   0,   0
YPK_0805,   0,   0,   0,   0,   2,   0
YPK_0806,   0,   0,   0,   0,   0,   0
YPK_0807,   0,   0,   2,   0,   0,   0
YPK_0808,   0,   0,   0,   0,   0,   0
YPK_0809,   0,   0,   0,   0,   0,   0
YPK_0810,   0,   0,   0,   0,   0,   0
YPK_0811,   0,   0,   1,   4,   2,   4
YPK_0812,   5,   2,  16,   8,   6,   5
YPK_0813,   2,   4,   8,   4,   0,   2
YPK_0814,   0,   2,   5,   2,   5,   2
YPK_0815,   0,   0,   2,   0,   0,   1
YPK_0816,   0,   0,   0,   0,   0,   0
YPK_0817,   0,   1,   0,   0,   1,   0
YPK_0818,   2,   2,   6,   0,   1,   3
YPK_0819,   4,   2,   4,   0,   2,   0
YPK_0820,   2,   0,   0,   2,   0,   1
YPK_0821,   4,   0,   4,   0,   1,   0
YPK_0822,  10,   2,   2,   3,   4,   3
YPK_0823,   1,   0,   1,   0,   0,   1
YPK_0824,   4,  14,  15,   4,   8,   7
YPK_0825,   0,   6,   9,   2,   2,   1
YPK_0826,   1,   0,   0,   0,   0,   3
YPK_0827,   7,   1,   2,   0,   0,   2
YPK_0828,   2,   2,   0,   0,   0,   1
YPK_0829,   2,   0,   0,   0,   0,   0
YPK_0830,   0,   1,   0,   0,   0,   0
YPK_0831,   2,   1,   4,   0,   0,   0
YPK_0832,   5,   2,   5,   4,   7,   3
YPK_0833,   0,   0,   0,   0,   0,   0
YPK_0834,   6,   2,   2,   2,   0,   7
YPK_0835,   5,   0,   4,   0,   0,   1
YPK_0836,   0,   0,   0,   0,   0,   0
YPK_0837,   0,   2,   0,   3,   0,   1
YPK_0838,   8,   4,   0,   2,   6,   3
YPK_0839,   0,   2,   0,   0,   0,   0
YPK_0840,   0,   0,   0,   0,   0,   0
YPK_0841,   0,   2,   0,   0,   0,   1
YPK_0842,   4,   2,  18,   0,   0,   0
YPK_0843,  30,  10,  22,   4,  10,   6
YPK_0844,   0,   1,   1,   0,   6,   2
YPK_0845,  22,  14,   4,   6,   4,   7
YPK_0846,   0,   0,   0,   0,   0,   0
YPK_0847,   0,   0,   0,   0,   0,   0
YPK_0848,   0,   0,   0,   0,   0,   0
YPK_0849,   5,   6,   2,   2,   1,   4
YPK_0850,  94,  79,  65,  63,  49,  48
YPK_0851,  30,  41,  29,  20,  20,  14
YPK_0852, 164, 112, 113,  90,  80,  91
YPK_0853, 168, 150, 112, 159, 126, 172
YPK_0854,   2,   2,   4,   0,   3,   5
YPK_0855,   0,   0,   0,   0,   1,   0
YPK_0856,   9,   6,   6,   8,   3,   7
YPK_0857,   2,   2,   0,   6,   2,   7
YPK_0858,   7,   8,  20,   4,   0,   2
YPK_0859,  36,  34,  26,  34,  26,  37
YPK_0860,  13,  23,  12,   5,   4,   2
YPK_0861,  11,  18,  19,   5,   3,   6
YPK_0862,   2,   2,   3,   3,   8,   5
YPK_0863,  10,   2,  14,  15,   5,   6
YPK_0864,   5,  11,   4,   0,  10,   3
YPK_0865,   2,  13,   2,   0,  18,   4
YPK_0866,   0,   0,   0,   0,   0,   0
YPK_0867,  41,  41,  26,  35,   9,  19
YPK_0868,  36,  28,  18,  17,  14,   9
YPK_0869,  87,  72,  35,  41,  40,  26
YPK_0870,   2,   0,   0,   0,   0,   0
YPK_0871,   0,   2,   2,   0,   6,   1
YPK_0872,   2,   0,   0,   2,   0,   0
YPK_0873,   2,   6,   2,   0,   0,   0
YPK_0874,   0,   0,   0,   0,   0,   0
YPK_0875,  10,  10,   2,   8,   4,   4
YPK_0876,   8,   0,   0,   0,   0,   1
YPK_0877,   0,   0,   0,   0,   0,   0
YPK_0878,   0,  10,   4,   3,   2,   4
YPK_0879,   2,   2,   0,   0,   2,   0
YPK_0880,   0,   2,   0,   0,   0,   0
YPK_0881,   0,   0,   0,   0,   0,   0
YPK_0882,   0,   0,   0,   0,   2,   1
YPK_0883,   0,   0,   0,   2,   2,   2
YPK_0884,   0,   0,   0,   0,   0,   0
YPK_0885,   0,   0,   0,   0,   0,   0
YPK_0886,   0,   0,   0,   0,   0,   0
YPK_0887,   0,   0,   0,   0,   0,   0
YPK_0888,   0,   0,   0,   0,   2,   0
YPK_0889,   0,   0,   0,   0,   0,   0
YPK_0890,   0,   0,   0,   0,   0,   0
YPK_0891,   0,   0,   1,   1,   0,   0
YPK_0892,   0,   0,   0,   0,   0,   1
YPK_0893,   0,   0,   0,   0,   0,   0
YPK_0894,   0,   0,   0,   0,   0,   0
YPK_0895,   0,   1,   1,   0,   0,   0
YPK_0896,   0,   0,   0,   0,   0,   0
YPK_0897,   0,   0,   0,   0,   0,   0
YPK_0898,   0,   0,   0,   0,   0,   0
YPK_0899,   0,   0,   0,   0,   0,   0
YPK_0900,   0,   0,   0,   0,   0,   0
YPK_0901,   0,   0,   0,   0,   0,   0
YPK_0902,   0,   0,   0,   0,   0,   0
YPK_0903,   0,   0,   0,   0,   0,   0
YPK_0904,   0,   0,   0,   0,   0,   0
YPK_0905,   0,   2,   2,   0,   0,   0
YPK_0906,   0,   0,   0,   0,   0,   0
YPK_0907,   0,   0,   0,   0,   0,   0
YPK_0908,   0,   0,   0,   0,   0,   0
YPK_0909,   0,   0,   0,   0,   0,   0
YPK_0910,   0,   2,   0,   0,   0,   0
YPK_0911,   0,   0,   0,   0,   0,   0
YPK_0912,   0,   0,   0,   0,   2,   0
YPK_0913,   0,   0,   0,   0,   1,   0
YPK_0914,   0,   0,   0,   2,   1,   1
YPK_0915,   3,   1,   0,   0,   1,   0
YPK_0916,   0,   0,   0,   2,   0,   0
YPK_0917,   0,   0,   0,   0,   2,   0
YPK_0918,   0,   0,   4,  10,   0,   5
YPK_0919,   0,   0,   0,   0,   0,   0
YPK_0920,   9,   4,   8,   2,   5,   2
YPK_0921,   8,   7,   6,   6,   5,   8
YPK_0922,   2,   2,  11,   6,  12,   4
YPK_0923,  32,  29,  33,  13,  15,  11
YPK_0924,  19,  32,  14,  24,   8,  22
YPK_0925,   6,   2,   2,   0,   4,   1
YPK_0926,   0,   1,   0,   0,   6,   0
YPK_0927,   0,   0,   0,   0,   2,   0
YPK_0928,   0,   0,   0,   0,   0,   0
YPK_0929,   0,   0,   2,   2,   0,   0
YPK_0930,   0,   0,   0,   0,   1,   0
YPK_0931,   0,   0,   0,   0,   0,   0
YPK_0932,   0,   2,   0,   2,   0,   0
YPK_0933,   0,   0,   0,   0,   0,   0
YPK_0934,   0,   0,   0,   0,   0,   0
YPK_0935,   0,   1,   0,   0,   0,   0
YPK_0936,   0,   4,   0,   0,   0,   0
YPK_0937,   1,   0,   0,   0,   0,   0
YPK_0938,   0,   0,   0,   0,   0,   0
YPK_0939,   0,   0,   0,   0,   0,   0
YPK_0940,   0,   0,   0,   0,   0,   0
YPK_0941,   0,   0,   0,   0,   0,   0
YPK_0942,   0,   0,   0,   0,   0,   0
YPK_0943,   0,   0,   0,   0,   0,   0
YPK_0944,   0,   2,   0,   0,   0,   0
YPK_0945,   0,   0,   0,   0,   0,   0
YPK_0946,   0,   0,   0,   0,   0,   0
YPK_0947,   0,   0,   0,   0,   0,   0
YPK_0948,   0,   0,   0,   0,   0,   0
YPK_0949,   0,   0,   0,   0,   0,   0
YPK_0950,   0,   0,   0,   0,   0,   0
YPK_0951,   0,   2,   0,   0,   2,   0
YPK_0952,   2,   0,   0,   0,   0,   0
YPK_0953,   0,   0,   0,   0,   0,   0
YPK_0954,   0,   0,   0,   0,   0,   0
YPK_0955,   0,   0,   0,   0,   0,   0
YPK_0956,   0,   0,   2,   0,   3,   0
YPK_0957,   0,   0,   1,   0,   0,   0
YPK_0958,   0,   0,   0,   0,   0,   0
YPK_0959,   0,   1,   0,   0,   0,   0
YPK_0960,   0,   1,   0,   0,   0,   1
YPK_0961,   0,   0,   0,   4,   0,   0
YPK_0962,   6,   0,   6,   0,   2,   3
YPK_0963,   0,   0,   0,   0,   0,   0
YPK_0964,   2,   2,   2,   0,   6,   0
YPK_0965,   0,   0,   0,   0,   0,   0
YPK_0966,   4,   0,   0,   0,   0,   0
YPK_0967,   6,   6,   4,   0,   7,   0
YPK_0968,   4,  10,  14,  10,   0,   7
YPK_0969,   0,   0,   0,   0,   0,   0
YPK_0970,   5,   2,   2,   2,   2,   0
YPK_0971,   4,   0,   1,   0,   0,   0
YPK_0972,   6,   3,   4,   0,   0,   0
YPK_0973,  10,  10,   4,   0,   0,   2
YPK_0974,   0,   0,   0,   0,   0,   0
YPK_0975,   4,   2,   2,   0,   0,   0
YPK_0976,   4,   8,   4,   2,   2,   3
YPK_0977,   0,   2,   2,   0,   2,   0
YPK_0978,   0,   0,   0,   0,   0,   0
YPK_0979,   0,   2,   0,   0,   0,   1
YPK_0980,   0,   0,   1,   0,   0,   0
YPK_0981,   0,   0,   0,   0,   1,   0
YPK_0982,   4,   0,   0,   0,   0,   0
YPK_0983,   7,   0,   4,   0,   2,   0
YPK_0984,   1,   0,   0,   0,   0,   0
YPK_0985,   0,   0,   0,   0,   0,   0
YPK_0986,   0,   2,   0,   0,   0,   0
YPK_0987,   0,   0,   0,   0,   0,   0
YPK_0988,   0,   2,   4,   2,   3,   0
YPK_0989,   3,   2,   4,   0,   0,   0
YPK_0990,   1,   4,   0,   0,   6,   0
YPK_0991,   4,   6,   0,   3,   0,   2
YPK_0992,   4,   2,   5,   0,   0,   0
YPK_0993,   2,   4,  10,   0,   0,   1
YPK_0994,   2,   4,   1,   0,   0,   0
YPK_0995,   0,   0,   1,   4,   6,   3
YPK_0996,   6,   2,   4,   2,   6,   1
YPK_0997,   4,   4,   2,   4,   2,   3
YPK_0998,   0,   2,   2,   0,   0,   0
YPK_0999,   0,   6,   8,   0,   0,   1
YPK_1000,   0,   0,   0,   0,   0,   0
YPK_1001,  22,  46,  36,  12,  10,   4
YPK_1002,   0,   0,   0,   0,   0,   0
YPK_1003,   0,   0,   0,   0,   0,   0
YPK_1004,   0,   0,   0,   0,   1,   0
YPK_1005,   0,   0,   0,   0,   0,   0
YPK_1006,   0,   0,   0,   0,   0,   0
YPK_1007,   0,   0,   0,   0,   0,   0
YPK_1008,   0,   0,   0,   0,   0,   0
YPK_1009,   0,   0,   0,   0,   0,   0
YPK_1010,   2,   0,   0,   0,   0,   0
YPK_1011,   0,   0,   0,   0,   0,   0
YPK_1012,   0,   0,   0,   0,   0,   0
YPK_1013,   0,   0,   0,   0,   0,   0
YPK_1014,   0,   0,   2,   0,   0,   0
YPK_1015,   0,   0,   0,   0,   0,   0
YPK_1016,   0,   0,   0,   0,   0,   0
YPK_1017,   0,   0,   0,   0,   0,   0
YPK_1018,   4,   0,   0,   0,   0,   2
YPK_1019,   2,   1,   2,   1,   4,   0
YPK_1020,   2,   5,   0,   2,   0,   2
YPK_1021,   0,   2,   7,   0,   1,   0
YPK_1022,   0,   0,   0,   2,   0,   1
YPK_1023,   1,   2,   4,   8,   0,   5
YPK_1024,   0,   0,   2,   0,   3,   1
YPK_1025,   4,   4,  11,  10,   4,   7
YPK_1026,   0,   8,   4,   0,   1,   0
YPK_1027,   6,   4,   5,   8,   0,   5
YPK_1028,   2,   0,   0,   0,   0,   0
YPK_1029,   0,   0,   0,   0,   0,   0
YPK_1030,   0,   0,   0,   1,   0,   1
YPK_1031,  12,  21,  26,  34,  24,  16
YPK_1032,   0,   4,   2,   0,   2,   1
YPK_1033,   0,   4,   0,   2,   0,   1
YPK_1034,   7,   7,   9,   4,   3,   4
YPK_1035,   5,   5,   3,   3,   2,   1
YPK_1036,  10,   4,   3,   2,   0,   6
YPK_1037,   0,   0,   0,   0,   0,   0
YPK_1038,   0,   0,   0,   0,   0,   0
YPK_1039,   1,   0,   2,   0,   0,   0
YPK_1040,   0,   1,   0,   0,   0,   1
YPK_1041,   8,   4,   0,   8,   8,   5
YPK_1042,  43,  31,  20,  41,  33,  42
YPK_1043,  19,   7,  12,  24,  14,  14
YPK_1044,   6,   3,   4,  12,  10,   6
YPK_1045,  14,   2,   6,   0,   4,   0
YPK_1046,   4,   6,   0,   5,   2,   5
YPK_1047,   2,   2,   0,   2,   0,   4
YPK_1048,   1,   0,   0,   4,   0,   1
YPK_1049,   1,   0,   0,   0,   0,   1
YPK_1050,   0,   4,   0,   4,   0,   3
YPK_1051,   0,   1,   2,   0,   1,   0
YPK_1052,   2,   2,   1,   2,   0,   1
YPK_1053,   0,   2,   0,   0,   0,   0
YPK_1054,   0,  12,   4,   2,   6,   1
YPK_1055,   5,   9,  10,  10,   0,   3
YPK_1056,  15,  19,  15,   6,  12,  17
YPK_1057,   4,   3,   0,   2,   0,   1
YPK_1058,   0,   2,   3,   0,   0,   0
YPK_1059,   2,   2,   0,   0,   0,   2
YPK_1060,   0,   9,   0,   2,   2,   1
YPK_1061,   2,   3,   8,   0,   1,   1
YPK_1062,  22,  22,   5,  18,  13,   7
YPK_1063, 260, 299, 217, 144, 122,  81
YPK_1064,   6,   6,   8,   0,   6,   7
YPK_1065,  12,   4,   9,   4,   5,   3
YPK_1066,  26,  26,  12,  29,  34,  20
YPK_1067,  29,  25,  19,  62,  33,  55
YPK_1068,  17,   5,   5,   6,   4,   6
YPK_1069,  24,  38,   9,  10,  10,   7
YPK_1070,   4,   7,  26,   2,   9,   3
YPK_1071,  13,   6,   8,   2,   7,   2
YPK_1072,   5,   7,   5,   0,   3,   2
YPK_1073,   6,  10,  10,   5,  25,   7
YPK_1074,  38,  55,  23,  38,  27,  35
YPK_1075,  24,  71,  47,  34,  22,  22
YPK_1076,  19,  19,   9,   4,   4,   3
YPK_1077,   2,   6,   5,   2,   0,   4
YPK_1078,   6,   0,   2,   5,   2,   2
YPK_1079,   2,   1,   4,   1,   0,   1
YPK_1080,   2,   1,   0,   1,   6,   1
YPK_1081,  20,  24,   5,   9,  12,   6
YPK_1082,  22,  20,  19,   8,  16,  11
YPK_1083,   0,   0,   0,   0,   0,   0
YPK_1084,  10,   2,   0,   0,   2,   0
YPK_1085,   0,   0,   0,   1,   0,   0
YPK_1086,  15,  15,   8,   8,   3,   3
YPK_1087,   2,   2,   4,   3,   1,   3
YPK_1088,   2,   0,   2,   0,   2,   0
YPK_1089,   0,   0,   0,   0,   0,   0
YPK_1090,   4,  10,   4,   0,   0,   2
YPK_1091,  14,   2,   2,   0,   2,   0
YPK_1092,   0,   0,   0,   3,   2,   4
YPK_1093,   8,   6,   0,   0,   2,   2
YPK_1094,   0,   6,   0,  10,   2,   3
YPK_1095,   0,   0,   0,   2,   0,   1
YPK_1096,   0,   4,   0,   4,   6,   2
YPK_1097,   0,   2,   2,   2,   0,   1
YPK_1101,   0,   2,   4,   0,   8,   2
YPK_1102,   0,   0,   0,   0,   0,   0
YPK_1103,   0,   0,   0,   0,   0,   0
YPK_1104,   2,   0,   4,   0,   4,   1
YPK_1105,   0,  10,   0,   6,   2,   1
YPK_1106,   4,   0,   2,   0,   0,   0
YPK_1107,   3,   0,   0,   0,   0,   0
YPK_1108,   0,   0,   0,   0,   2,   0
YPK_1109,   2,   4,   2,   4,   1,   3
YPK_1110,   4,   0,   0,   0,   1,   0
YPK_1111,   0,   2,   2,   0,   0,   0
YPK_1112,   0,   0,   0,   0,   0,   2
YPK_1113,   4,   0,   2,   6,   2,   5
YPK_1114,   0,   2,   0,   2,   0,   1
YPK_1115,   0,   0,   0,   0,   0,   0
YPK_1116,   2,   0,   0,   0,   0,   0
YPK_1117,   2,   0,   0,   0,   0,   0
YPK_1118,   0,   0,   0,   0,   0,   0
YPK_1119,   2,   1,   0,   0,   0,   0
YPK_1120,   2,   0,   6,   2,   0,   2
YPK_1121,   0,   0,   0,   0,   0,   0
YPK_1122,   2,   0,   0,   0,   0,   0
YPK_1123,   4,   0,   6,   0,   2,   0
YPK_1124,   0,   0,   3,   0,   0,   0
YPK_1125,   0,   4,   2,   2,   0,   1
YPK_1126,   0,   0,   2,   0,  10,   1
YPK_1127,   0,   0,   2,   0,   2,   0
YPK_1128,   0,   0,   0,   0,   0,   0
