Count,Conditions
2.4849066,sampleTreat_3.sam
2.9957323,sampleTreat_3.sam
3.0910425,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
2.0794415,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.0986123,sampleTreat_3.sam
2.6390573,sampleTreat_3.sam
3.4965076,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
1.9459101,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
1.6094379,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.0794415,sampleTreat_3.sam
2.7725887,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
2.3025851,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.8903718,sampleTreat_3.sam
2.8903718,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
2.3025851,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
3.6888795,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.0986123,sampleTreat_3.sam
2.7080502,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
3.1780538,sampleTreat_3.sam
3.0910425,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
2.6390573,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
2.0794415,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
2.3025851,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
4.1271344,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
3.5835189,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.0986123,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
3.2958369,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.3025851,sampleTreat_3.sam
1.0986123,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
2.3025851,sampleTreat_3.sam
2.3025851,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.9459101,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
3.4657359,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
2.6390573,sampleTreat_3.sam
2.9444390,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
1.0986123,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
2.6390573,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
2.8903718,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
1.0986123,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.6094379,sampleTreat_3.sam
2.1972246,sampleTreat_3.sam
3.0910425,sampleTreat_3.sam
2.0794415,sampleTreat_3.sam
2.3025851,sampleTreat_3.sam
2.6390573,sampleTreat_3.sam
1.0986123,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
3.8066625,sampleTreat_3.sam
2.4849066,sampleTreat_3.sam
2.3025851,sampleTreat_3.sam
2.1972246,sampleTreat_3.sam
3.5553481,sampleTreat_3.sam
3.8918203,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
2.3025851,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
2.0794415,sampleTreat_3.sam
1.6094379,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
1.6094379,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.6390573,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
3.4011974,sampleTreat_3.sam
3.5835189,sampleTreat_3.sam
2.3978953,sampleTreat_3.sam
2.9444390,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.0794415,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
1.6094379,sampleTreat_3.sam
2.1972246,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.3025851,sampleTreat_3.sam
2.7080502,sampleTreat_3.sam
1.0986123,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
4.6443909,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.7725887,sampleTreat_3.sam
2.0794415,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
1.6094379,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
2.0794415,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
1.9459101,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.0986123,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
2.3025851,sampleTreat_3.sam
2.0794415,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.3025851,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
2.3025851,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.3978953,sampleTreat_3.sam
2.8332133,sampleTreat_3.sam
1.9459101,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
2.7080502,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.0794415,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
2.3025851,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
1.0986123,sampleTreat_3.sam
2.0794415,sampleTreat_3.sam
2.7725887,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.9957323,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
2.3025851,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
4.1271344,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
2.8903718,sampleTreat_3.sam
6.6187390,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
2.0794415,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.8903718,sampleTreat_3.sam
1.6094379,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.7725887,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.9957323,sampleTreat_3.sam
2.4849066,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.1972246,sampleTreat_3.sam
2.3025851,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.4849066,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.9459101,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.0986123,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
2.3978953,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.4849066,sampleTreat_3.sam
1.0986123,sampleTreat_3.sam
2.0794415,sampleTreat_3.sam
2.7725887,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.3025851,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
3.9702919,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
1.0986123,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
3.9318256,sampleTreat_3.sam
2.3978953,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.0794415,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
2.8332133,sampleTreat_3.sam
3.5553481,sampleTreat_3.sam
2.3978953,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
2.0794415,sampleTreat_3.sam
1.0986123,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
2.5649494,sampleTreat_3.sam
2.3978953,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.3025851,sampleTreat_3.sam
4.7361984,sampleTreat_3.sam
3.1780538,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
2.4849066,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
NA,sampleTreat_3.sam
3.0910425,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
2.5649494,sampleTreat_3.sam
1.9459101,sampleTreat_3.sam
2.3978953,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
2.7725887,sampleTreat_3.sam
2.3978953,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.6390573,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
1.0986123,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
2.8332133,sampleTreat_3.sam
NA,sampleTreat_3.sam
3.6635616,sampleTreat_3.sam
4.0775374,sampleTreat_3.sam
4.4659081,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.9459101,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.9444390,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.3978953,sampleTreat_3.sam
3.6109179,sampleTreat_3.sam
4.1431347,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.0986123,sampleTreat_3.sam
2.3025851,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
1.6094379,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
2.9957323,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
2.3978953,sampleTreat_3.sam
2.3025851,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
3.6375862,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.6094379,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
1.0986123,sampleTreat_3.sam
1.9459101,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.3025851,sampleTreat_3.sam
1.9459101,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
2.0794415,sampleTreat_3.sam
1.9459101,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
3.2580965,sampleTreat_3.sam
2.0794415,sampleTreat_3.sam
2.6390573,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.6390573,sampleTreat_3.sam
4.9487599,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
2.0794415,sampleTreat_3.sam
3.5553481,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.0794415,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
1.0986123,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.4849066,sampleTreat_3.sam
2.8903718,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
2.3025851,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
3.3322045,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.6094379,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
3.1780538,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.9459101,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
3.0910425,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.0986123,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.0794415,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.6390573,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
1.0986123,sampleTreat_3.sam
3.0445224,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.3025851,sampleTreat_3.sam
2.0794415,sampleTreat_3.sam
2.3025851,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.6094379,sampleTreat_3.sam
3.0910425,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
3.7135721,sampleTreat_3.sam
1.6094379,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
2.3978953,sampleTreat_3.sam
3.1780538,sampleTreat_3.sam
2.5649494,sampleTreat_3.sam
2.0794415,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.4849066,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
NA,sampleTreat_3.sam
3.4657359,sampleTreat_3.sam
3.2958369,sampleTreat_3.sam
3.4965076,sampleTreat_3.sam
4.6443909,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.0000000,sampleTreat_3.sam
4.9836066,sampleTreat_3.sam
2.7080502,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
2.6390573,sampleTreat_3.sam
2.1972246,sampleTreat_3.sam
2.8903718,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.3025851,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
1.9459101,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.6390573,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.1972246,sampleTreat_3.sam
2.9957323,sampleTreat_3.sam
2.3025851,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
3.5835189,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
1.0986123,sampleTreat_3.sam
2.0794415,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
2.9957323,sampleTreat_3.sam
1.0986123,sampleTreat_3.sam
1.6094379,sampleTreat_3.sam
1.3862944,sampleTreat_3.sam
1.0986123,sampleTreat_3.sam
1.0986123,sampleTreat_3.sam
3.5835189,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.0986123,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
NA,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
1.7917595,sampleTreat_3.sam
2.0794415,sampleTreat_3.sam
2.4849066,sampleTreat_3.sam
1.6094379,sampleTreat_3.sam
2.3978953,sampleTreat_3.sam
3.4011974,sampleTreat_3.sam
NA,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.0794415,sampleTreat_3.sam
2.7725887,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
3.7612001,sampleTreat_3.sam
NA,sampleTreat_3.sam
3.9318256,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
2.5649494,sampleTreat_3.sam
2.9957323,sampleTreat_3.sam
2.8332133,sampleTreat_3.sam
NA,sampleTreat_3.sam
2.0794415,sampleTreat_3.sam
3.9120230,sampleTreat_3.sam
3.1780538,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
1.0986123,sampleTreat_3.sam
2.1972246,sampleTreat_3.sam
NA,sampleTreat_3.sam
0.6931472,sampleTreat_3.sam
